CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 24.046875 1683395819.3482
MEM 24.046875 1683395819.4533
MEM 24.046875 1683395819.5583
MEM 24.046875 1683395819.6634
MEM 24.046875 1683395819.7684
MEM 24.046875 1683395819.8736
MEM 24.046875 1683395819.9786
MEM 24.046875 1683395820.0837
MEM 24.046875 1683395820.1887
MEM 24.046875 1683395820.2937
MEM 24.046875 1683395820.3988
MEM 24.046875 1683395820.4993
MEM 24.046875 1683395820.6044
MEM 24.046875 1683395820.7094
MEM 24.046875 1683395820.8145
MEM 24.046875 1683395820.9195
MEM 24.046875 1683395821.0247
MEM 24.046875 1683395821.1298
MEM 24.046875 1683395821.2349
MEM 24.046875 1683395821.3350
MEM 24.046875 1683395821.4400
MEM 24.046875 1683395821.5451
MEM 24.046875 1683395821.6502
MEM 24.046875 1683395821.7553
MEM 24.046875 1683395821.8604
MEM 24.046875 1683395821.9625
MEM 24.046875 1683395822.0676
MEM 24.046875 1683395822.1728
MEM 24.046875 1683395822.2780
MEM 24.046875 1683395822.3832
MEM 24.046875 1683395822.4884
MEM 24.046875 1683395822.5935
MEM 24.046875 1683395822.6968
MEM 24.046875 1683395822.8019
MEM 24.046875 1683395822.9070
MEM 24.046875 1683395823.0121
MEM 24.046875 1683395823.1145
MEM 24.046875 1683395823.2196
MEM 24.046875 1683395823.3246
MEM 24.046875 1683395823.4297
MEM 24.046875 1683395823.5347
MEM 24.046875 1683395823.6353
MEM 24.046875 1683395823.7404
MEM 24.046875 1683395823.8455
MEM 24.046875 1683395823.9478
MEM 24.046875 1683395824.0529
MEM 24.046875 1683395824.1581
MEM 24.046875 1683395824.2631
MEM 24.046875 1683395824.3682
MEM 24.046875 1683395824.4732
MEM 24.046875 1683395824.5775
MEM 24.046875 1683395824.6789
MEM 24.046875 1683395824.7839
MEM 24.046875 1683395824.8891
MEM 24.046875 1683395824.9942
MEM 24.046875 1683395825.0993
MEM 24.046875 1683395825.2045
MEM 24.046875 1683395825.3193
MEM 24.046875 1683395825.4244
MEM 24.046875 1683395825.5296
MEM 24.046875 1683395825.6346
MEM 24.046875 1683395825.7406
MEM 24.046875 1683395825.8456
MEM 24.046875 1683395825.9507
MEM 24.046875 1683395826.0558
MEM 24.046875 1683395826.1609
MEM 24.046875 1683395826.2659
MEM 24.046875 1683395826.3711
MEM 24.046875 1683395826.4764
MEM 24.046875 1683395826.5809
MEM 24.046875 1683395826.6859
MEM 24.046875 1683395826.7909
MEM 24.046875 1683395826.8960
MEM 24.046875 1683395827.0010
MEM 24.046875 1683395827.1061
MEM 24.046875 1683395827.2111
MEM 24.046875 1683395827.3161
MEM 24.046875 1683395827.4212
MEM 24.046875 1683395827.5263
MEM 24.046875 1683395827.6263
MEM 24.046875 1683395827.7314
MEM 24.046875 1683395827.8365
MEM 24.046875 1683395827.9416
MEM 24.046875 1683395828.0461
MEM 24.046875 1683395828.1512
MEM 24.046875 1683395828.2563
MEM 24.046875 1683395828.3613
MEM 24.046875 1683395828.4662
MEM 24.046875 1683395828.5713
MEM 24.046875 1683395828.6764
MEM 24.046875 1683395828.7814
MEM 24.046875 1683395828.8864
MEM 24.046875 1683395828.9907
MEM 24.046875 1683395829.0958
MEM 24.046875 1683395829.2009
MEM 24.046875 1683395829.3059
MEM 24.046875 1683395829.4110
MEM 24.046875 1683395829.5161
MEM 24.046875 1683395829.6211
MEM 24.046875 1683395829.7261
MEM 24.046875 1683395829.8311
MEM 24.046875 1683395829.9361
MEM 24.046875 1683395830.0368
MEM 24.046875 1683395830.1419
MEM 24.046875 1683395830.2471
MEM 24.046875 1683395830.3522
MEM 24.046875 1683395830.4557
MEM 24.046875 1683395830.5607
MEM 24.046875 1683395830.6657
MEM 24.046875 1683395830.7708
MEM 24.046875 1683395830.8759
MEM 24.046875 1683395830.9809
MEM 24.046875 1683395831.0861
MEM 24.046875 1683395831.1912
MEM 24.046875 1683395831.2963
MEM 24.046875 1683395831.4013
MEM 24.046875 1683395831.5064
MEM 24.046875 1683395831.6114
MEM 24.046875 1683395831.7116
MEM 24.046875 1683395831.8166
MEM 24.046875 1683395831.9195
MEM 24.046875 1683395832.0246
MEM 24.046875 1683395832.1269
MEM 24.046875 1683395832.2320
MEM 24.046875 1683395832.3371
MEM 24.046875 1683395832.4422
MEM 24.046875 1683395832.5433
MEM 24.046875 1683395832.6485
MEM 24.046875 1683395832.7519
MEM 24.046875 1683395832.8570
MEM 24.046875 1683395832.9602
MEM 24.046875 1683395833.0653
MEM 24.046875 1683395833.1705
MEM 24.046875 1683395833.2755
MEM 24.046875 1683395833.3807
MEM 24.046875 1683395833.4859
MEM 24.046875 1683395833.5909
MEM 24.046875 1683395833.6960
MEM 24.046875 1683395833.7961
MEM 24.046875 1683395833.9011
MEM 24.046875 1683395834.0062
MEM 24.046875 1683395834.1086
MEM 24.046875 1683395834.2103
MEM 24.046875 1683395834.3153
MEM 24.046875 1683395834.4204
MEM 24.046875 1683395834.5256
MEM 24.046875 1683395834.6306
MEM 24.046875 1683395834.7357
MEM 24.046875 1683395834.8407
MEM 24.046875 1683395834.9457
MEM 24.046875 1683395835.0508
MEM 24.046875 1683395835.1546
MEM 24.046875 1683395835.2596
MEM 24.046875 1683395835.3647
MEM 24.046875 1683395835.4661
MEM 24.046875 1683395835.5712
MEM 24.046875 1683395835.6762
MEM 24.046875 1683395835.7813
MEM 24.046875 1683395835.8863
MEM 24.046875 1683395835.9914
MEM 24.046875 1683395836.0964
MEM 24.046875 1683395836.2015
MEM 24.046875 1683395836.3065
MEM 24.046875 1683395836.4116
MEM 24.046875 1683395836.5167
MEM 24.046875 1683395836.6218
MEM 24.046875 1683395836.7268
MEM 24.046875 1683395836.8319
MEM 24.046875 1683395836.9362
MEM 24.046875 1683395837.0412
MEM 24.046875 1683395837.1421
MEM 24.046875 1683395837.2473
MEM 24.046875 1683395837.3523
MEM 24.046875 1683395837.4573
MEM 24.046875 1683395837.5624
MEM 24.046875 1683395837.6675
MEM 24.046875 1683395837.7722
MEM 24.046875 1683395837.8772
MEM 24.046875 1683395837.9815
MEM 24.046875 1683395838.0817
MEM 24.046875 1683395838.1869
MEM 24.046875 1683395838.2920
MEM 24.046875 1683395838.3971
MEM 24.046875 1683395838.5021
MEM 24.046875 1683395838.6061
MEM 24.046875 1683395838.7113
MEM 24.046875 1683395838.8164
MEM 24.046875 1683395838.9215
MEM 24.046875 1683395839.0265
MEM 24.046875 1683395839.1316
MEM 24.046875 1683395839.2367
MEM 24.046875 1683395839.3418
MEM 24.046875 1683395839.4468
MEM 24.046875 1683395839.5518
MEM 24.046875 1683395839.6569
MEM 24.046875 1683395839.7620
MEM 24.046875 1683395839.8652
MEM 24.046875 1683395839.9702
MEM 24.046875 1683395840.0753
MEM 24.046875 1683395840.1767
MEM 24.046875 1683395840.2793
MEM 24.046875 1683395840.3843
MEM 24.046875 1683395840.4893
MEM 24.046875 1683395840.5944
MEM 24.046875 1683395840.6995
MEM 24.046875 1683395840.8046
MEM 24.046875 1683395840.9096
MEM 24.046875 1683395841.0134
MEM 24.046875 1683395841.1140
MEM 24.046875 1683395841.2144
MEM 24.046875 1683395841.3196
MEM 24.046875 1683395841.4247
MEM 24.046875 1683395841.5298
MEM 24.046875 1683395841.6348
MEM 24.046875 1683395841.7362
MEM 24.046875 1683395841.8413
MEM 24.046875 1683395841.9463
MEM 24.046875 1683395842.0514
MEM 24.046875 1683395842.1564
MEM 24.046875 1683395842.2615
MEM 24.046875 1683395842.3666
MEM 24.046875 1683395842.4717
MEM 24.046875 1683395842.5766
MEM 24.046875 1683395842.6817
MEM 24.046875 1683395842.7868
MEM 24.046875 1683395842.8919
MEM 24.046875 1683395842.9970
MEM 24.062500 1683395843.1020
MEM 24.062500 1683395843.2070
MEM 24.078125 1683395843.3121
MEM 24.093750 1683395843.4171
MEM 24.109375 1683395843.5222
MEM 24.125000 1683395843.6272
MEM 24.125000 1683395843.7324
MEM 24.140625 1683395843.8375
MEM 24.171875 1683395843.9427
MEM 24.203125 1683395844.0477
MEM 24.218750 1683395844.1497
MEM 24.234375 1683395844.2547
MEM 24.234375 1683395844.3598
MEM 24.265625 1683395844.4648
MEM 24.281250 1683395844.5699
MEM 24.296875 1683395844.6750
MEM 24.328125 1683395844.7800
MEM 24.359375 1683395844.8851
MEM 24.375000 1683395844.9902
MEM 24.375000 1683395845.0953
MEM 24.390625 1683395845.2005
MEM 24.406250 1683395845.3015
MEM 24.437500 1683395845.4027
MEM 24.453125 1683395845.5078
MEM 24.484375 1683395845.6129
MEM 24.484375 1683395845.7179
MEM 24.515625 1683395845.8230
MEM 24.546875 1683395845.9279
MEM 24.562500 1683395846.0329
MEM 24.578125 1683395846.1380
MEM 24.609375 1683395846.2430
MEM 24.625000 1683395846.3480
MEM 24.625000 1683395846.4531
MEM 24.640625 1683395846.5581
MEM 24.671875 1683395846.6632
MEM 24.687500 1683395846.7682
MEM 24.703125 1683395846.8732
MEM 24.718750 1683395846.9784
MEM 24.781250 1683395847.0835
MEM 24.796875 1683395847.1885
MEM 24.812500 1683395847.2936
MEM 24.828125 1683395847.3967
MEM 24.859375 1683395847.5018
MEM 24.875000 1683395847.6064
MEM 24.890625 1683395847.7115
MEM 24.906250 1683395847.8165
MEM 24.921875 1683395847.9215
MEM 24.937500 1683395848.0266
MEM 24.953125 1683395848.1274
MEM 24.984375 1683395848.2324
MEM 25.000000 1683395848.3374
MEM 25.031250 1683395848.4425
MEM 25.046875 1683395848.5476
MEM 25.062500 1683395848.6514
MEM 25.078125 1683395848.7526
MEM 25.109375 1683395848.8578
MEM 25.125000 1683395848.9629
MEM 25.140625 1683395849.0680
MEM 25.156250 1683395849.1731
MEM 25.187500 1683395849.2782
MEM 25.218750 1683395849.3832
MEM 25.234375 1683395849.4883
MEM 25.250000 1683395849.5934
MEM 25.265625 1683395849.6984
MEM 25.281250 1683395849.8035
MEM 25.296875 1683395849.9085
MEM 25.312500 1683395850.0136
MEM 25.343750 1683395850.1140
MEM 25.390625 1683395850.2190
MEM 25.406250 1683395850.3240
MEM 25.437500 1683395850.4291
MEM 25.453125 1683395850.5342
MEM 25.468750 1683395850.6392
MEM 25.484375 1683395850.7442
MEM 25.500000 1683395850.8493
MEM 25.531250 1683395850.9543
MEM 25.546875 1683395851.0594
MEM 25.562500 1683395851.1645
MEM 25.578125 1683395851.2696
MEM 25.609375 1683395851.3746
MEM 25.625000 1683395851.4792
MEM 25.640625 1683395851.5843
MEM 25.656250 1683395851.6894
MEM 25.703125 1683395851.7945
MEM 25.718750 1683395851.8958
MEM 25.734375 1683395851.9994
MEM 25.750000 1683395852.1045
MEM 25.781250 1683395852.2096
MEM 25.796875 1683395852.3105
MEM 25.812500 1683395852.4171
MEM 25.843750 1683395852.5221
MEM 25.875000 1683395852.6272
MEM 25.890625 1683395852.7322
MEM 25.890625 1683395852.8373
MEM 25.921875 1683395852.9423
MEM 25.937500 1683395853.0474
MEM 25.953125 1683395853.1525
MEM 26.000000 1683395853.2576
MEM 26.031250 1683395853.3626
MEM 26.046875 1683395853.4677
MEM 26.062500 1683395853.5728
MEM 26.093750 1683395853.6777
MEM 26.125000 1683395853.7827
MEM 26.140625 1683395853.8878
MEM 26.156250 1683395853.9929
MEM 26.171875 1683395854.0978
MEM 26.187500 1683395854.2030
MEM 26.203125 1683395854.3081
MEM 26.218750 1683395854.4133
MEM 26.234375 1683395854.5185
MEM 26.265625 1683395854.6237
MEM 26.312500 1683395854.7259
MEM 26.328125 1683395854.8311
MEM 26.343750 1683395854.9361
MEM 26.375000 1683395855.0412
MEM 26.390625 1683395855.1463
MEM 26.406250 1683395855.2485
MEM 26.406250 1683395855.3536
MEM 26.437500 1683395855.4586
MEM 26.453125 1683395855.5637
MEM 26.468750 1683395855.6687
MEM 26.515625 1683395855.7738
MEM 26.531250 1683395855.8788
MEM 26.546875 1683395855.9789
MEM 26.562500 1683395856.0840
MEM 26.625000 1683395856.1890
MEM 26.640625 1683395856.2941
MEM 26.656250 1683395856.3991
MEM 26.671875 1683395856.5042
MEM 26.703125 1683395856.6093
MEM 26.718750 1683395856.7143
MEM 26.750000 1683395856.8145
MEM 26.765625 1683395856.9195
MEM 26.796875 1683395857.0246
MEM 26.812500 1683395857.1296
MEM 26.828125 1683395857.2348
MEM 26.859375 1683395857.3398
MEM 26.859375 1683395857.4405
MEM 26.875000 1683395857.5455
MEM 26.906250 1683395857.6458
MEM 26.937500 1683395857.7509
MEM 26.968750 1683395857.8517
MEM 26.984375 1683395857.9566
MEM 27.000000 1683395858.0617
MEM 27.031250 1683395858.1667
MEM 27.046875 1683395858.2703
MEM 27.062500 1683395858.3753
MEM 27.093750 1683395858.4804
MEM 27.109375 1683395858.5855
MEM 27.125000 1683395858.6905
MEM 27.140625 1683395858.7955
MEM 27.187500 1683395858.9006
MEM 27.234375 1683395859.0056
MEM 27.250000 1683395859.1107
MEM 27.265625 1683395859.2157
MEM 27.296875 1683395859.3208
MEM 27.312500 1683395859.4258
MEM 27.328125 1683395859.5309
MEM 27.359375 1683395859.6359
MEM 27.375000 1683395859.7410
MEM 27.406250 1683395859.8442
MEM 27.421875 1683395859.9492
MEM 27.453125 1683395860.0532
MEM 27.468750 1683395860.1583
MEM 27.484375 1683395860.2633
MEM 27.531250 1683395860.3683
MEM 27.546875 1683395860.4734
MEM 27.562500 1683395860.5785
MEM 27.578125 1683395860.6835
MEM 27.625000 1683395860.7886
MEM 27.640625 1683395860.8894
MEM 27.656250 1683395860.9946
MEM 27.687500 1683395861.0996
MEM 27.703125 1683395861.2048
MEM 27.718750 1683395861.3099
MEM 27.734375 1683395861.4149
MEM 27.765625 1683395861.5200
MEM 27.781250 1683395861.6250
MEM 27.828125 1683395861.7301
MEM 27.875000 1683395861.8351
MEM 27.890625 1683395861.9367
MEM 27.906250 1683395862.0417
MEM 27.921875 1683395862.1467
MEM 27.953125 1683395862.2518
MEM 27.968750 1683395862.3568
MEM 27.984375 1683395862.4618
MEM 28.015625 1683395862.5669
MEM 28.031250 1683395862.6720
MEM 28.062500 1683395862.7769
MEM 28.078125 1683395862.8821
MEM 28.125000 1683395862.9873
MEM 28.140625 1683395863.0933
MEM 28.156250 1683395863.1983
MEM 28.187500 1683395863.2985
MEM 28.203125 1683395863.3985
MEM 28.218750 1683395863.5036
MEM 28.234375 1683395863.6086
MEM 28.281250 1683395863.7096
MEM 28.312500 1683395863.8147
MEM 28.328125 1683395863.9197
MEM 28.359375 1683395864.0247
MEM 28.375000 1683395864.1298
MEM 28.390625 1683395864.2349
MEM 28.437500 1683395864.3399
MEM 28.468750 1683395864.4449
MEM 28.484375 1683395864.5500
MEM 28.515625 1683395864.6550
MEM 28.546875 1683395864.7601
MEM 28.562500 1683395864.8652
MEM 28.578125 1683395864.9702
MEM 28.609375 1683395865.0753
MEM 28.625000 1683395865.1803
MEM 28.640625 1683395865.2835
MEM 28.656250 1683395865.3886
MEM 28.687500 1683395865.4938
MEM 28.750000 1683395865.5988
MEM 28.765625 1683395865.7039
MEM 28.796875 1683395865.8090
MEM 28.812500 1683395865.9141
MEM 28.828125 1683395866.0173
MEM 28.859375 1683395866.1224
MEM 28.875000 1683395866.2274
MEM 28.890625 1683395866.3288
MEM 28.921875 1683395866.4338
MEM 28.953125 1683395866.5389
MEM 28.968750 1683395866.6440
MEM 28.984375 1683395866.7490
MEM 29.062500 1683395866.8542
MEM 29.078125 1683395866.9569
MEM 29.093750 1683395867.0569
MEM 29.125000 1683395867.1620
MEM 29.140625 1683395867.2670
MEM 29.171875 1683395867.3721
MEM 29.203125 1683395867.4771
MEM 29.218750 1683395867.5822
MEM 29.234375 1683395867.6873
MEM 29.265625 1683395867.7923
MEM 29.296875 1683395867.8974
MEM 29.312500 1683395868.0026
MEM 29.343750 1683395868.1077
MEM 29.390625 1683395868.2128
MEM 29.406250 1683395868.3180
MEM 29.421875 1683395868.4184
MEM 29.453125 1683395868.5235
MEM 29.468750 1683395868.6286
MEM 29.484375 1683395868.7337
MEM 29.515625 1683395868.8389
MEM 29.531250 1683395868.9440
MEM 29.546875 1683395869.0491
MEM 29.578125 1683395869.1542
MEM 29.625000 1683395869.2594
MEM 29.671875 1683395869.3601
MEM 29.687500 1683395869.4651
MEM 29.718750 1683395869.5702
MEM 29.734375 1683395869.6753
MEM 29.750000 1683395869.7804
MEM 29.781250 1683395869.8855
MEM 29.812500 1683395869.9906
MEM 29.828125 1683395870.0958
MEM 29.875000 1683395870.2009
MEM 29.890625 1683395870.3018
MEM 29.906250 1683395870.4070
MEM 29.937500 1683395870.5121
MEM 29.968750 1683395870.6174
MEM 29.984375 1683395870.7226
MEM 30.000000 1683395870.8259
MEM 30.046875 1683395870.9309
MEM 30.078125 1683395871.0360
MEM 30.093750 1683395871.1411
MEM 30.125000 1683395871.2461
MEM 30.140625 1683395871.3513
MEM 30.156250 1683395871.4563
MEM 30.187500 1683395871.5613
MEM 30.234375 1683395871.6664
MEM 30.281250 1683395871.7715
MEM 30.312500 1683395871.8765
MEM 30.328125 1683395871.9767
MEM 30.343750 1683395872.0818
MEM 30.390625 1683395872.1868
MEM 30.406250 1683395872.2919
MEM 30.421875 1683395872.3969
MEM 30.453125 1683395872.5020
MEM 30.484375 1683395872.6071
MEM 30.515625 1683395872.7121
MEM 30.546875 1683395872.8172
MEM 30.578125 1683395872.9223
MEM 30.593750 1683395873.0273
MEM 30.625000 1683395873.1319
MEM 30.656250 1683395873.2370
MEM 30.687500 1683395873.3422
MEM 30.718750 1683395873.4428
MEM 30.734375 1683395873.5478
MEM 30.765625 1683395873.6528
MEM 30.796875 1683395873.7531
MEM 30.812500 1683395873.8582
MEM 30.875000 1683395873.9633
MEM 30.890625 1683395874.0683
MEM 30.937500 1683395874.1734
MEM 30.968750 1683395874.2741
MEM 30.984375 1683395874.3792
MEM 31.000000 1683395874.4842
MEM 31.046875 1683395874.5844
MEM 31.062500 1683395874.6895
MEM 31.078125 1683395874.7945
MEM 31.109375 1683395874.8995
MEM 31.140625 1683395875.0045
MEM 31.187500 1683395875.1096
MEM 31.218750 1683395875.2147
MEM 31.234375 1683395875.3198
MEM 31.265625 1683395875.4248
MEM 31.296875 1683395875.5298
MEM 31.312500 1683395875.6349
MEM 31.359375 1683395875.7399
MEM 31.390625 1683395875.8449
MEM 31.406250 1683395875.9500
MEM 31.437500 1683395876.0551
MEM 31.500000 1683395876.1601
MEM 31.515625 1683395876.2652
MEM 31.546875 1683395876.3684
MEM 31.578125 1683395876.4735
MEM 31.609375 1683395876.5786
MEM 31.640625 1683395876.6813
MEM 31.656250 1683395876.7864
MEM 31.703125 1683395876.8885
MEM 31.718750 1683395876.9937
MEM 31.734375 1683395877.0987
MEM 31.812500 1683395877.2038
MEM 31.828125 1683395877.3089
MEM 31.843750 1683395877.4140
MEM 31.890625 1683395877.5190
MEM 31.906250 1683395877.6240
MEM 31.937500 1683395877.7248
MEM 31.968750 1683395877.8299
MEM 32.000000 1683395877.9349
MEM 32.031250 1683395878.0400
MEM 32.062500 1683395878.1450
MEM 32.109375 1683395878.2451
MEM 32.140625 1683395878.3502
MEM 32.171875 1683395878.4552
MEM 32.203125 1683395878.5603
MEM 32.234375 1683395878.6654
MEM 32.265625 1683395878.7704
MEM 32.296875 1683395878.8754
MEM 32.312500 1683395878.9805
MEM 32.343750 1683395879.0834
MEM 32.390625 1683395879.1884
MEM 32.421875 1683395879.2934
MEM 32.468750 1683395879.3936
MEM 32.484375 1683395879.4987
MEM 32.515625 1683395879.6037
MEM 32.546875 1683395879.7088
MEM 32.562500 1683395879.8138
MEM 32.609375 1683395879.9189
MEM 32.625000 1683395880.0240
MEM 32.703125 1683395880.1290
MEM 32.734375 1683395880.2340
MEM 32.750000 1683395880.3391
MEM 32.796875 1683395880.4442
MEM 32.812500 1683395880.5493
MEM 32.843750 1683395880.6543
MEM 32.890625 1683395880.7594
MEM 32.921875 1683395880.8642
MEM 32.953125 1683395880.9692
MEM 32.968750 1683395881.0744
MEM 33.015625 1683395881.1794
MEM 33.046875 1683395881.2845
MEM 33.078125 1683395881.3895
MEM 33.125000 1683395881.4946
MEM 33.156250 1683395881.5997
MEM 33.171875 1683395881.7042
MEM 33.218750 1683395881.8092
MEM 33.234375 1683395881.9134
MEM 33.312500 1683395882.0185
MEM 33.343750 1683395882.1233
MEM 33.375000 1683395882.2283
MEM 33.406250 1683395882.3334
MEM 33.437500 1683395882.4384
MEM 33.468750 1683395882.5435
MEM 33.500000 1683395882.6486
MEM 33.531250 1683395882.7537
MEM 33.578125 1683395882.8577
MEM 33.609375 1683395882.9627
MEM 33.656250 1683395883.0663
MEM 33.671875 1683395883.1714
MEM 33.718750 1683395883.2723
MEM 33.734375 1683395883.3775
MEM 33.796875 1683395883.4825
MEM 33.812500 1683395883.5875
MEM 33.843750 1683395883.6926
MEM 33.906250 1683395883.7977
MEM 33.937500 1683395883.9027
MEM 33.984375 1683395884.0078
MEM 34.015625 1683395884.1128
MEM 34.062500 1683395884.2179
MEM 34.078125 1683395884.3218
MEM 34.125000 1683395884.4268
MEM 34.140625 1683395884.5319
