CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 22.312500 1683468165.3448
MEM 22.312500 1683468165.4497
MEM 22.312500 1683468165.5548
MEM 22.312500 1683468165.6581
MEM 22.312500 1683468165.7592
MEM 22.312500 1683468165.8643
MEM 22.312500 1683468165.9694
MEM 22.312500 1683468166.0745
MEM 22.312500 1683468166.1795
MEM 22.312500 1683468166.2795
MEM 22.312500 1683468166.3846
MEM 22.312500 1683468166.4896
MEM 22.312500 1683468166.5947
MEM 22.312500 1683468166.6997
MEM 22.312500 1683468166.8048
MEM 22.312500 1683468166.9098
MEM 22.312500 1683468167.0149
MEM 22.312500 1683468167.1200
MEM 22.312500 1683468167.2250
MEM 22.312500 1683468167.3301
MEM 22.312500 1683468167.4351
MEM 22.312500 1683468167.5379
MEM 22.312500 1683468167.6429
MEM 22.312500 1683468167.7445
MEM 22.312500 1683468167.8497
MEM 22.312500 1683468167.9548
MEM 22.312500 1683468168.0600
MEM 22.312500 1683468168.1652
MEM 22.312500 1683468168.2703
MEM 22.312500 1683468168.3755
MEM 22.312500 1683468168.4805
MEM 22.312500 1683468168.5856
MEM 22.312500 1683468168.6918
MEM 22.312500 1683468168.7948
MEM 22.312500 1683468168.8994
MEM 22.312500 1683468169.0044
MEM 22.312500 1683468169.1095
MEM 22.312500 1683468169.2135
MEM 22.312500 1683468169.3161
MEM 22.312500 1683468169.4211
MEM 22.312500 1683468169.5262
MEM 22.312500 1683468169.6313
MEM 22.312500 1683468169.7363
MEM 22.312500 1683468169.8414
MEM 22.312500 1683468169.9465
MEM 22.312500 1683468170.0515
MEM 22.312500 1683468170.1566
MEM 22.312500 1683468170.2616
MEM 22.312500 1683468170.3653
MEM 22.312500 1683468170.4704
MEM 22.312500 1683468170.5743
MEM 22.312500 1683468170.6793
MEM 22.312500 1683468170.7843
MEM 22.312500 1683468170.8876
MEM 22.312500 1683468170.9927
MEM 22.312500 1683468171.0934
MEM 22.312500 1683468171.1985
MEM 22.312500 1683468171.3036
MEM 22.312500 1683468171.4082
MEM 22.312500 1683468171.5133
MEM 22.312500 1683468171.6184
MEM 22.312500 1683468171.7236
MEM 22.312500 1683468171.8286
MEM 22.312500 1683468171.9337
MEM 22.312500 1683468172.0387
MEM 22.312500 1683468172.1438
MEM 22.312500 1683468172.2488
MEM 22.312500 1683468172.3540
MEM 22.312500 1683468172.4591
MEM 22.312500 1683468172.5642
MEM 22.312500 1683468172.6687
MEM 22.312500 1683468172.7737
MEM 22.312500 1683468172.8788
MEM 22.312500 1683468172.9792
MEM 22.312500 1683468173.0842
MEM 22.312500 1683468173.1893
MEM 22.312500 1683468173.2943
MEM 22.312500 1683468173.3994
MEM 22.312500 1683468173.5045
MEM 22.312500 1683468173.6095
MEM 22.312500 1683468173.7146
MEM 22.312500 1683468173.8196
MEM 22.312500 1683468173.9246
MEM 22.312500 1683468174.0297
MEM 22.312500 1683468174.1348
MEM 22.312500 1683468174.2398
MEM 22.312500 1683468174.3440
MEM 22.312500 1683468174.4491
MEM 22.312500 1683468174.5513
MEM 22.312500 1683468174.6564
MEM 22.312500 1683468174.7614
MEM 22.312500 1683468174.8664
MEM 22.312500 1683468174.9715
MEM 22.312500 1683468175.0765
MEM 22.312500 1683468175.1815
MEM 22.312500 1683468175.2866
MEM 22.312500 1683468175.3916
MEM 22.312500 1683468175.4968
MEM 22.312500 1683468175.6019
MEM 22.312500 1683468175.7070
MEM 22.312500 1683468175.8120
MEM 22.312500 1683468175.9171
MEM 22.312500 1683468176.0221
MEM 22.312500 1683468176.1272
MEM 22.312500 1683468176.2323
MEM 22.312500 1683468176.3373
MEM 22.312500 1683468176.4399
MEM 22.312500 1683468176.5450
MEM 22.312500 1683468176.6486
MEM 22.312500 1683468176.7537
MEM 22.312500 1683468176.8587
MEM 22.312500 1683468176.9637
MEM 22.312500 1683468177.0688
MEM 22.312500 1683468177.1738
MEM 22.312500 1683468177.2789
MEM 22.312500 1683468177.3798
MEM 22.312500 1683468177.4848
MEM 22.312500 1683468177.5899
MEM 22.312500 1683468177.6951
MEM 22.312500 1683468177.8001
MEM 22.312500 1683468177.9052
MEM 22.312500 1683468178.0102
MEM 22.312500 1683468178.1148
MEM 22.312500 1683468178.2199
MEM 22.312500 1683468178.3249
MEM 22.312500 1683468178.4299
MEM 22.312500 1683468178.5350
MEM 22.312500 1683468178.6371
MEM 22.312500 1683468178.7421
MEM 22.312500 1683468178.8472
MEM 22.312500 1683468178.9523
MEM 22.312500 1683468179.0574
MEM 22.312500 1683468179.1615
MEM 22.312500 1683468179.2666
MEM 22.312500 1683468179.3717
MEM 22.312500 1683468179.4751
MEM 22.312500 1683468179.5802
MEM 22.312500 1683468179.6823
MEM 22.312500 1683468179.7874
MEM 22.312500 1683468179.8924
MEM 22.312500 1683468179.9975
MEM 22.312500 1683468180.1026
MEM 22.312500 1683468180.2076
MEM 22.312500 1683468180.3114
MEM 22.312500 1683468180.4165
MEM 22.312500 1683468180.5215
MEM 22.312500 1683468180.6248
MEM 22.312500 1683468180.7298
MEM 22.312500 1683468180.8349
MEM 22.312500 1683468180.9399
MEM 22.312500 1683468181.0450
MEM 22.312500 1683468181.1500
MEM 22.312500 1683468181.2502
MEM 22.312500 1683468181.3552
MEM 22.312500 1683468181.4575
MEM 22.312500 1683468181.5625
MEM 22.312500 1683468181.6675
MEM 22.312500 1683468181.7726
MEM 22.312500 1683468181.8778
MEM 22.312500 1683468181.9828
MEM 22.312500 1683468182.0879
MEM 22.312500 1683468182.1929
MEM 22.312500 1683468182.2980
MEM 22.312500 1683468182.4031
MEM 22.312500 1683468182.5081
MEM 22.312500 1683468182.6132
MEM 22.312500 1683468182.7183
MEM 22.312500 1683468182.8235
MEM 22.312500 1683468182.9286
MEM 22.312500 1683468183.0336
MEM 22.312500 1683468183.1386
MEM 22.312500 1683468183.2437
MEM 22.312500 1683468183.3457
MEM 22.312500 1683468183.4501
MEM 22.312500 1683468183.5551
MEM 22.312500 1683468183.6603
MEM 22.312500 1683468183.7654
MEM 22.312500 1683468183.8705
MEM 22.312500 1683468183.9757
MEM 22.312500 1683468184.0808
MEM 22.312500 1683468184.1859
MEM 22.312500 1683468184.2909
MEM 22.312500 1683468184.3960
MEM 22.312500 1683468184.5011
MEM 22.312500 1683468184.6061
MEM 22.312500 1683468184.7105
MEM 22.312500 1683468184.8155
MEM 22.312500 1683468184.9206
MEM 22.312500 1683468185.0257
MEM 22.312500 1683468185.1308
MEM 22.312500 1683468185.2358
MEM 22.312500 1683468185.3361
MEM 22.312500 1683468185.4411
MEM 22.312500 1683468185.5462
MEM 22.312500 1683468185.6512
MEM 22.312500 1683468185.7563
MEM 22.312500 1683468185.8572
MEM 22.312500 1683468185.9623
MEM 22.312500 1683468186.0674
MEM 22.312500 1683468186.1674
MEM 22.312500 1683468186.2725
MEM 22.312500 1683468186.3776
MEM 22.312500 1683468186.4826
MEM 22.312500 1683468186.5877
MEM 22.312500 1683468186.6927
MEM 22.312500 1683468186.7978
MEM 22.312500 1683468186.9026
MEM 22.312500 1683468187.0076
MEM 22.312500 1683468187.1127
MEM 22.312500 1683468187.2177
MEM 22.312500 1683468187.3228
MEM 22.312500 1683468187.4279
MEM 22.312500 1683468187.5329
MEM 22.312500 1683468187.6379
MEM 22.312500 1683468187.7405
MEM 22.312500 1683468187.8456
MEM 22.312500 1683468187.9506
MEM 22.312500 1683468188.0557
MEM 22.312500 1683468188.1608
MEM 22.312500 1683468188.2620
MEM 22.312500 1683468188.3671
MEM 22.359375 1683468188.4701
MEM 22.359375 1683468188.5753
MEM 22.359375 1683468188.6804
MEM 22.359375 1683468188.7854
MEM 22.359375 1683468188.8905
MEM 22.359375 1683468188.9956
MEM 22.359375 1683468189.1006
MEM 22.359375 1683468189.2057
MEM 22.359375 1683468189.3107
MEM 22.359375 1683468189.4158
MEM 22.359375 1683468189.5198
MEM 22.359375 1683468189.6248
MEM 22.359375 1683468189.7299
MEM 22.359375 1683468189.8322
MEM 22.359375 1683468189.9373
MEM 22.359375 1683468190.0424
MEM 22.359375 1683468190.1474
MEM 22.359375 1683468190.2492
MEM 22.359375 1683468190.3542
MEM 22.359375 1683468190.4593
MEM 22.359375 1683468190.5622
MEM 22.359375 1683468190.6672
MEM 22.359375 1683468190.7680
MEM 22.359375 1683468190.8731
MEM 22.359375 1683468190.9782
MEM 22.359375 1683468191.0833
MEM 22.359375 1683468191.1884
MEM 22.359375 1683468191.2934
MEM 22.359375 1683468191.3982
MEM 22.359375 1683468191.5033
MEM 22.359375 1683468191.6083
MEM 22.359375 1683468191.7134
MEM 22.359375 1683468191.8184
MEM 22.359375 1683468191.9235
MEM 22.359375 1683468192.0285
MEM 22.359375 1683468192.1336
MEM 22.359375 1683468192.2387
MEM 22.359375 1683468192.3438
MEM 22.359375 1683468192.4489
MEM 22.359375 1683468192.5537
MEM 22.359375 1683468192.6588
MEM 22.359375 1683468192.7593
MEM 22.359375 1683468192.8643
MEM 22.359375 1683468192.9675
MEM 22.359375 1683468193.0726
MEM 22.359375 1683468193.1776
MEM 22.359375 1683468193.2826
MEM 22.359375 1683468193.3877
MEM 22.359375 1683468193.4911
MEM 22.359375 1683468193.5962
MEM 22.359375 1683468193.7013
MEM 22.359375 1683468193.8063
MEM 22.359375 1683468193.9114
MEM 22.359375 1683468194.0165
MEM 22.359375 1683468194.1215
MEM 22.359375 1683468194.2250
MEM 22.359375 1683468194.3300
MEM 22.359375 1683468194.4351
MEM 22.359375 1683468194.5401
MEM 22.359375 1683468194.6431
MEM 22.359375 1683468194.7482
MEM 22.359375 1683468194.8532
MEM 22.359375 1683468194.9583
MEM 22.359375 1683468195.0633
MEM 22.359375 1683468195.1684
MEM 22.359375 1683468195.2734
MEM 22.359375 1683468195.3744
MEM 22.359375 1683468195.4795
MEM 22.359375 1683468195.5823
MEM 22.359375 1683468195.6874
MEM 22.359375 1683468195.7924
MEM 22.359375 1683468195.8975
MEM 22.359375 1683468196.0025
MEM 22.359375 1683468196.1076
MEM 22.359375 1683468196.2126
MEM 22.359375 1683468196.3176
MEM 22.359375 1683468196.4227
MEM 22.359375 1683468196.5257
MEM 22.359375 1683468196.6262
MEM 22.359375 1683468196.7314
MEM 22.359375 1683468196.8365
MEM 22.359375 1683468196.9416
MEM 22.359375 1683468197.0467
MEM 22.359375 1683468197.1511
MEM 22.359375 1683468197.2563
MEM 22.359375 1683468197.3614
MEM 22.359375 1683468197.4664
MEM 22.359375 1683468197.5715
MEM 22.359375 1683468197.6746
MEM 22.359375 1683468197.7797
MEM 22.359375 1683468197.8848
MEM 22.359375 1683468197.9898
MEM 22.359375 1683468198.0905
MEM 22.359375 1683468198.1941
MEM 22.359375 1683468198.2992
MEM 22.359375 1683468198.4043
MEM 22.359375 1683468198.5093
MEM 22.359375 1683468198.6095
MEM 8.718750 1683468198.7098
MEM 8.718750 1683468198.8115
MEM 8.718750 1683468198.9164
MEM 8.718750 1683468199.0215
MEM 8.718750 1683468199.1266
MEM 8.718750 1683468199.2294
MEM 8.718750 1683468199.3345
MEM 8.718750 1683468199.4361
MEM 8.718750 1683468199.5413
MEM 8.718750 1683468199.6451
MEM 8.718750 1683468199.7455
MEM 8.718750 1683468199.8506
MEM 8.718750 1683468199.9558
MEM 8.718750 1683468200.0602
MEM 8.718750 1683468200.1653
MEM 8.718750 1683468200.2705
MEM 8.718750 1683468200.3756
MEM 8.718750 1683468200.4808
MEM 8.718750 1683468200.5840
MEM 8.718750 1683468200.6882
MEM 8.718750 1683468200.7933
MEM 8.718750 1683468200.8985
MEM 8.718750 1683468201.0036
MEM 8.718750 1683468201.1047
MEM 8.718750 1683468201.2098
MEM 8.718750 1683468201.3147
MEM 8.718750 1683468201.4188
MEM 8.718750 1683468201.5240
MEM 8.718750 1683468201.6280
MEM 8.718750 1683468201.7332
MEM 8.718750 1683468201.8383
MEM 8.718750 1683468201.9436
MEM 8.718750 1683468202.0487
MEM 8.718750 1683468202.1539
MEM 8.718750 1683468202.2590
MEM 8.718750 1683468202.3641
MEM 8.718750 1683468202.4664
MEM 8.718750 1683468202.5715
MEM 8.718750 1683468202.6767
MEM 8.718750 1683468202.7818
MEM 8.718750 1683468202.8842
MEM 8.718750 1683468202.9894
MEM 8.718750 1683468203.0945
MEM 8.718750 1683468203.1996
MEM 8.718750 1683468203.3047
MEM 8.718750 1683468203.4098
MEM 8.718750 1683468203.5147
MEM 8.718750 1683468203.6198
MEM 8.718750 1683468203.7250
MEM 8.718750 1683468203.8267
MEM 8.718750 1683468203.9314
MEM 8.718750 1683468204.0365
MEM 8.718750 1683468204.1416
MEM 8.718750 1683468204.2468
MEM 8.718750 1683468204.3519
MEM 8.718750 1683468204.4570
MEM 8.718750 1683468204.5622
MEM 8.718750 1683468204.6661
MEM 8.718750 1683468204.7713
MEM 8.718750 1683468204.8763
MEM 8.718750 1683468204.9814
MEM 8.718750 1683468205.0866
MEM 8.718750 1683468205.1916
MEM 8.718750 1683468205.2967
MEM 8.718750 1683468205.4018
MEM 8.718750 1683468205.5069
MEM 8.718750 1683468205.6121
MEM 8.718750 1683468205.7142
MEM 8.718750 1683468205.8194
MEM 8.718750 1683468205.9245
MEM 8.718750 1683468206.0296
MEM 8.718750 1683468206.1344
MEM 8.718750 1683468206.2395
MEM 8.718750 1683468206.3445
MEM 8.718750 1683468206.4496
MEM 8.718750 1683468206.5547
MEM 8.718750 1683468206.6598
MEM 8.718750 1683468206.7649
MEM 8.718750 1683468206.8699
MEM 8.718750 1683468206.9750
MEM 8.718750 1683468207.0800
MEM 8.718750 1683468207.1851
MEM 8.718750 1683468207.2902
MEM 8.718750 1683468207.3929
MEM 8.718750 1683468207.4980
MEM 8.718750 1683468207.6031
MEM 8.718750 1683468207.7081
MEM 8.718750 1683468207.8131
MEM 8.718750 1683468207.9182
MEM 8.718750 1683468208.0233
MEM 8.718750 1683468208.1284
MEM 8.718750 1683468208.2335
MEM 8.718750 1683468208.3385
MEM 8.718750 1683468208.4404
MEM 8.718750 1683468208.5454
MEM 8.718750 1683468208.6505
MEM 8.718750 1683468208.7556
MEM 8.718750 1683468208.8557
MEM 8.718750 1683468208.9607
MEM 8.718750 1683468209.0657
MEM 8.718750 1683468209.1708
MEM 8.718750 1683468209.2759
MEM 8.718750 1683468209.3759
MEM 8.718750 1683468209.4809
MEM 8.718750 1683468209.5859
MEM 8.718750 1683468209.6910
MEM 8.718750 1683468209.7962
MEM 8.718750 1683468209.9010
MEM 8.718750 1683468210.0014
MEM 8.718750 1683468210.1065
MEM 8.718750 1683468210.2114
MEM 8.718750 1683468210.3165
MEM 8.718750 1683468210.4216
MEM 8.718750 1683468210.5264
MEM 8.718750 1683468210.6320
MEM 8.718750 1683468210.7372
MEM 8.718750 1683468210.8423
MEM 8.718750 1683468210.9474
MEM 8.718750 1683468211.0524
MEM 8.718750 1683468211.1547
MEM 8.718750 1683468211.2598
MEM 8.718750 1683468211.3600
MEM 8.718750 1683468211.4646
MEM 8.718750 1683468211.5688
MEM 8.718750 1683468211.6724
MEM 8.718750 1683468211.7775
MEM 8.718750 1683468211.8825
MEM 8.718750 1683468211.9875
MEM 8.718750 1683468212.0926
MEM 8.718750 1683468212.1976
MEM 8.718750 1683468212.3019
MEM 8.718750 1683468212.4070
MEM 8.718750 1683468212.5121
MEM 8.718750 1683468212.6172
MEM 8.718750 1683468212.7222
MEM 8.718750 1683468212.8273
MEM 8.718750 1683468212.9323
MEM 8.718750 1683468213.0374
MEM 8.718750 1683468213.1424
MEM 8.718750 1683468213.2474
MEM 8.718750 1683468213.3525
MEM 8.718750 1683468213.4576
MEM 8.718750 1683468213.5627
MEM 8.718750 1683468213.6662
MEM 8.718750 1683468213.7713
MEM 8.718750 1683468213.8763
MEM 8.718750 1683468213.9814
MEM 8.718750 1683468214.0865
MEM 8.718750 1683468214.1866
MEM 8.718750 1683468214.2917
MEM 8.718750 1683468214.3953
MEM 8.718750 1683468214.5003
MEM 8.718750 1683468214.6054
MEM 8.718750 1683468214.7104
MEM 8.718750 1683468214.8154
MEM 8.718750 1683468214.9204
MEM 8.718750 1683468215.0255
MEM 8.718750 1683468215.1256
MEM 8.718750 1683468215.2256
MEM 8.718750 1683468215.3307
MEM 8.718750 1683468215.4358
MEM 8.718750 1683468215.5409
MEM 8.718750 1683468215.6460
MEM 8.718750 1683468215.7511
MEM 8.718750 1683468215.8551
MEM 8.718750 1683468215.9603
MEM 8.718750 1683468216.0654
MEM 8.718750 1683468216.1706
MEM 8.718750 1683468216.2757
MEM 8.718750 1683468216.3809
MEM 8.718750 1683468216.4860
MEM 8.718750 1683468216.5911
MEM 8.718750 1683468216.6986
MEM 8.718750 1683468216.8022
MEM 8.718750 1683468216.9074
MEM 8.718750 1683468217.0078
MEM 8.718750 1683468217.1128
MEM 8.718750 1683468217.2178
MEM 8.718750 1683468217.3228
MEM 8.718750 1683468217.4250
MEM 8.718750 1683468217.5301
MEM 8.718750 1683468217.6350
MEM 8.718750 1683468217.7400
MEM 8.718750 1683468217.8450
MEM 8.718750 1683468217.9500
MEM 8.718750 1683468218.0502
MEM 8.718750 1683468218.1554
MEM 8.718750 1683468218.2602
MEM 8.718750 1683468218.3653
MEM 8.718750 1683468218.4703
MEM 8.718750 1683468218.5753
MEM 8.718750 1683468218.6796
MEM 8.718750 1683468218.7846
MEM 8.718750 1683468218.8897
MEM 8.718750 1683468218.9903
MEM 8.718750 1683468219.0953
MEM 8.718750 1683468219.2002
MEM 8.718750 1683468219.3029
MEM 8.718750 1683468219.4079
MEM 8.718750 1683468219.5129
MEM 8.718750 1683468219.6179
MEM 8.718750 1683468219.7229
MEM 8.718750 1683468219.8279
MEM 8.718750 1683468219.9281
MEM 8.718750 1683468220.0332
MEM 8.718750 1683468220.1382
MEM 8.718750 1683468220.2432
MEM 8.718750 1683468220.3483
MEM 8.718750 1683468220.4535
MEM 8.718750 1683468220.5586
MEM 8.718750 1683468220.6638
MEM 8.718750 1683468220.7689
MEM 8.718750 1683468220.8740
MEM 8.718750 1683468220.9778
MEM 8.718750 1683468221.0829
MEM 8.718750 1683468221.1880
MEM 8.718750 1683468221.2931
MEM 8.718750 1683468221.3980
MEM 8.718750 1683468221.5031
MEM 8.718750 1683468221.6082
MEM 8.718750 1683468221.7104
MEM 8.718750 1683468221.8155
MEM 8.718750 1683468221.9206
MEM 8.718750 1683468222.0258
MEM 8.718750 1683468222.1308
MEM 8.718750 1683468222.2359
MEM 8.718750 1683468222.3410
MEM 8.718750 1683468222.4460
MEM 8.718750 1683468222.5510
MEM 8.718750 1683468222.6562
MEM 8.718750 1683468222.7613
MEM 8.718750 1683468222.8664
MEM 8.718750 1683468222.9715
MEM 8.718750 1683468223.0765
MEM 8.718750 1683468223.1817
MEM 8.718750 1683468223.2868
MEM 8.718750 1683468223.3920
MEM 8.718750 1683468223.4970
MEM 8.718750 1683468223.6021
MEM 8.718750 1683468223.7072
MEM 8.718750 1683468223.8122
MEM 8.718750 1683468223.9169
MEM 8.718750 1683468224.0217
MEM 8.718750 1683468224.1221
MEM 8.718750 1683468224.2272
MEM 8.718750 1683468224.3313
MEM 8.718750 1683468224.4355
MEM 8.718750 1683468224.5405
MEM 8.718750 1683468224.6456
MEM 8.718750 1683468224.7488
MEM 8.718750 1683468224.8540
MEM 8.718750 1683468224.9591
MEM 8.718750 1683468225.0642
MEM 8.718750 1683468225.1693
MEM 8.718750 1683468225.2744
MEM 8.718750 1683468225.3795
MEM 8.718750 1683468225.4847
MEM 8.718750 1683468225.5897
MEM 8.718750 1683468225.6948
MEM 8.718750 1683468225.7999
MEM 8.718750 1683468225.9050
MEM 8.718750 1683468226.0101
MEM 8.718750 1683468226.1152
MEM 8.718750 1683468226.2188
MEM 8.718750 1683468226.3240
MEM 8.718750 1683468226.4272
MEM 8.718750 1683468226.5324
MEM 8.718750 1683468226.6375
MEM 8.718750 1683468226.7425
MEM 8.718750 1683468226.8475
MEM 8.718750 1683468226.9526
MEM 8.718750 1683468227.0577
MEM 8.718750 1683468227.1628
MEM 8.718750 1683468227.2678
MEM 8.718750 1683468227.3738
MEM 8.718750 1683468227.4789
MEM 8.718750 1683468227.5840
MEM 8.718750 1683468227.6891
MEM 8.718750 1683468227.7942
MEM 8.718750 1683468227.8994
MEM 8.718750 1683468228.0045
MEM 8.718750 1683468228.1096
MEM 8.718750 1683468228.2147
MEM 8.718750 1683468228.3199
MEM 8.718750 1683468228.4249
MEM 8.718750 1683468228.5300
MEM 8.718750 1683468228.6351
MEM 8.718750 1683468228.7401
MEM 8.718750 1683468228.8402
MEM 8.718750 1683468228.9453
MEM 8.718750 1683468229.0503
MEM 8.718750 1683468229.1553
MEM 8.718750 1683468229.2602
MEM 8.718750 1683468229.3604
MEM 8.718750 1683468229.4656
MEM 8.718750 1683468229.5707
MEM 8.718750 1683468229.6758
MEM 8.718750 1683468229.7809
MEM 8.718750 1683468229.8855
MEM 8.718750 1683468229.9906
MEM 8.718750 1683468230.0957
MEM 8.718750 1683468230.2008
MEM 8.718750 1683468230.3059
MEM 8.718750 1683468230.4106
MEM 8.718750 1683468230.5151
MEM 8.718750 1683468230.6202
MEM 8.718750 1683468230.7230
MEM 8.718750 1683468230.8282
MEM 8.718750 1683468230.9333
MEM 8.718750 1683468231.0369
MEM 8.718750 1683468231.1410
MEM 8.718750 1683468231.2448
MEM 8.718750 1683468231.3497
MEM 8.718750 1683468231.4529
MEM 8.718750 1683468231.5580
MEM 8.718750 1683468231.6629
MEM 8.718750 1683468231.7681
MEM 8.718750 1683468231.8732
MEM 8.718750 1683468231.9739
MEM 8.718750 1683468232.0790
MEM 8.718750 1683468232.1835
MEM 8.718750 1683468232.2887
MEM 8.718750 1683468232.3939
MEM 8.718750 1683468232.4991
MEM 8.718750 1683468232.6042
MEM 8.718750 1683468232.7094
MEM 8.718750 1683468232.8129
MEM 8.718750 1683468232.9180
MEM 8.718750 1683468233.0231
MEM 8.718750 1683468233.1282
MEM 8.718750 1683468233.2334
MEM 8.718750 1683468233.3385
MEM 8.718750 1683468233.4436
MEM 8.718750 1683468233.5486
MEM 8.718750 1683468233.6526
MEM 8.718750 1683468233.7568
MEM 8.718750 1683468233.8610
MEM 8.718750 1683468233.9661
MEM 8.718750 1683468234.0711
MEM 8.718750 1683468234.1762
MEM 8.718750 1683468234.2812
MEM 8.718750 1683468234.3863
MEM 8.718750 1683468234.4913
MEM 8.718750 1683468234.5964
MEM 8.718750 1683468234.7015
MEM 8.718750 1683468234.8065
MEM 8.718750 1683468234.9116
MEM 8.718750 1683468235.0166
MEM 8.718750 1683468235.1216
MEM 8.718750 1683468235.2251
MEM 8.718750 1683468235.3302
MEM 8.718750 1683468235.4352
MEM 8.718750 1683468235.5403
MEM 8.718750 1683468235.6453
MEM 8.718750 1683468235.7504
MEM 8.718750 1683468235.8554
MEM 8.718750 1683468235.9605
MEM 8.718750 1683468236.0655
MEM 8.718750 1683468236.1676
MEM 8.718750 1683468236.2727
MEM 8.718750 1683468236.3777
MEM 8.718750 1683468236.4828
MEM 8.718750 1683468236.5879
MEM 8.718750 1683468236.6929
MEM 8.718750 1683468236.7980
MEM 8.718750 1683468236.9030
MEM 8.718750 1683468237.0081
MEM 8.718750 1683468237.1131
MEM 8.718750 1683468237.2182
MEM 8.718750 1683468237.3229
MEM 8.718750 1683468237.4279
MEM 8.718750 1683468237.5294
MEM 8.718750 1683468237.6345
MEM 8.718750 1683468237.7395
MEM 8.718750 1683468237.8446
MEM 8.718750 1683468237.9496
MEM 8.718750 1683468238.0559
MEM 8.718750 1683468238.1609
