CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 10.453125 1683472027.8376
MEM 10.453125 1683472027.9420
MEM 10.453125 1683472028.0444
MEM 10.453125 1683472028.1495
MEM 10.453125 1683472028.2546
MEM 10.453125 1683472028.3598
MEM 10.453125 1683472028.4623
MEM 10.453125 1683472028.5624
MEM 10.453125 1683472028.6675
MEM 10.453125 1683472028.7725
MEM 10.453125 1683472028.8776
MEM 10.453125 1683472028.9827
MEM 10.453125 1683472029.0878
MEM 10.453125 1683472029.1911
MEM 10.453125 1683472029.2963
MEM 10.484375 1683472029.3987
MEM 10.484375 1683472029.5028
MEM 10.484375 1683472029.6077
MEM 10.484375 1683472029.7128
MEM 10.484375 1683472029.8179
MEM 10.484375 1683472029.9229
MEM 10.484375 1683472030.0280
MEM 10.484375 1683472030.1331
MEM 10.484375 1683472030.2382
MEM 10.484375 1683472030.3433
MEM 10.484375 1683472030.4483
MEM 10.484375 1683472030.5534
MEM 10.484375 1683472030.6585
MEM 10.484375 1683472030.7635
MEM 10.484375 1683472030.8648
MEM 10.484375 1683472030.9700
MEM 10.484375 1683472031.0751
MEM 10.484375 1683472031.1802
MEM 10.484375 1683472031.2852
MEM 10.484375 1683472031.3902
MEM 10.484375 1683472031.4953
MEM 10.484375 1683472031.6004
MEM 10.484375 1683472031.7054
MEM 10.484375 1683472031.8105
MEM 10.484375 1683472031.9155
MEM 10.484375 1683472032.0206
MEM 10.484375 1683472032.1256
MEM 10.484375 1683472032.2307
MEM 10.484375 1683472032.3357
MEM 10.484375 1683472032.4408
MEM 10.484375 1683472032.5410
MEM 10.484375 1683472032.6462
MEM 10.484375 1683472032.7512
MEM 10.484375 1683472032.8561
MEM 10.484375 1683472032.9611
MEM 10.484375 1683472033.0662
MEM 10.484375 1683472033.1663
MEM 10.484375 1683472033.2713
MEM 10.484375 1683472033.3764
MEM 10.484375 1683472033.4815
MEM 10.484375 1683472033.5858
MEM 10.484375 1683472033.6859
MEM 10.484375 1683472033.7910
MEM 10.484375 1683472033.8961
MEM 10.484375 1683472033.9966
MEM 10.484375 1683472034.1016
MEM 10.484375 1683472034.2067
MEM 10.484375 1683472034.3118
MEM 10.484375 1683472034.4169
MEM 10.484375 1683472034.5220
MEM 10.484375 1683472034.6271
MEM 10.531250 1683472034.7322
MEM 10.531250 1683472034.8374
MEM 10.531250 1683472034.9425
MEM 10.531250 1683472035.0428
MEM 10.531250 1683472035.1480
MEM 10.531250 1683472035.2530
MEM 10.531250 1683472035.3581
MEM 10.531250 1683472035.4631
MEM 10.531250 1683472035.5681
MEM 10.531250 1683472035.6733
MEM 10.531250 1683472035.7784
MEM 10.531250 1683472035.8835
MEM 10.531250 1683472035.9861
MEM 10.531250 1683472036.0911
MEM 10.531250 1683472036.1962
MEM 10.531250 1683472036.3012
MEM 10.531250 1683472036.4062
MEM 10.531250 1683472036.5113
MEM 10.531250 1683472036.6144
MEM 10.531250 1683472036.7196
MEM 10.531250 1683472036.8246
MEM 10.531250 1683472036.9297
MEM 10.531250 1683472037.0347
MEM 10.531250 1683472037.1398
MEM 10.531250 1683472037.2444
MEM 10.531250 1683472037.3486
MEM 10.531250 1683472037.4527
MEM 10.531250 1683472037.5569
MEM 10.531250 1683472037.6611
MEM 10.531250 1683472037.7653
MEM 10.531250 1683472037.8691
MEM 10.531250 1683472037.9742
MEM 10.531250 1683472038.0792
MEM 10.531250 1683472038.1794
MEM 10.531250 1683472038.2845
MEM 10.531250 1683472038.3896
MEM 10.531250 1683472038.4947
MEM 10.531250 1683472038.5997
MEM 10.531250 1683472038.7048
MEM 10.531250 1683472038.8099
MEM 10.531250 1683472038.9149
MEM 10.531250 1683472039.0200
MEM 10.531250 1683472039.1251
MEM 10.531250 1683472039.2280
MEM 10.531250 1683472039.3332
MEM 10.531250 1683472039.4383
MEM 10.531250 1683472039.5435
MEM 10.531250 1683472039.6486
MEM 10.531250 1683472039.7536
MEM 10.531250 1683472039.8570
MEM 10.531250 1683472039.9621
MEM 10.531250 1683472040.0672
MEM 10.531250 1683472040.1716
MEM 10.531250 1683472040.2737
MEM 10.531250 1683472040.3787
MEM 10.531250 1683472040.4838
MEM 10.531250 1683472040.5889
MEM 10.531250 1683472040.6939
MEM 10.531250 1683472040.7989
MEM 10.531250 1683472040.9040
MEM 10.531250 1683472041.0090
MEM 10.531250 1683472041.1141
MEM 10.531250 1683472041.2191
MEM 10.531250 1683472041.3229
MEM 10.531250 1683472041.4279
MEM 10.531250 1683472041.5329
MEM 10.531250 1683472041.6381
MEM 10.531250 1683472041.7429
MEM 10.531250 1683472041.8479
MEM 10.531250 1683472041.9530
MEM 10.531250 1683472042.0571
MEM 10.531250 1683472042.1622
MEM 10.531250 1683472042.2671
MEM 10.531250 1683472042.3721
MEM 10.531250 1683472042.4772
MEM 10.531250 1683472042.5823
MEM 10.531250 1683472042.6872
MEM 10.531250 1683472042.7888
MEM 10.531250 1683472042.8940
MEM 10.531250 1683472042.9962
MEM 10.531250 1683472043.1013
MEM 10.531250 1683472043.2065
MEM 10.531250 1683472043.3116
MEM 10.531250 1683472043.4127
MEM 10.531250 1683472043.5177
MEM 10.531250 1683472043.6229
MEM 10.531250 1683472043.7277
MEM 10.531250 1683472043.8327
MEM 10.531250 1683472043.9378
MEM 10.531250 1683472044.0427
MEM 10.531250 1683472044.1478
MEM 10.531250 1683472044.2529
MEM 10.531250 1683472044.3546
MEM 10.531250 1683472044.4598
MEM 10.531250 1683472044.5650
MEM 10.531250 1683472044.6701
MEM 10.531250 1683472044.7720
MEM 10.531250 1683472044.8770
MEM 10.531250 1683472044.9820
MEM 10.531250 1683472045.0871
MEM 10.531250 1683472045.1896
MEM 10.531250 1683472045.2947
MEM 10.531250 1683472045.3996
MEM 10.265625 1683472045.5047
MEM 10.265625 1683472045.6099
MEM 10.265625 1683472045.7149
MEM 10.265625 1683472045.8197
MEM 10.265625 1683472045.9248
MEM 10.265625 1683472046.0297
MEM 10.265625 1683472046.1348
MEM 10.265625 1683472046.2398
MEM 10.265625 1683472046.3450
MEM 10.265625 1683472046.4525
MEM 10.265625 1683472046.5549
MEM 10.265625 1683472046.6599
MEM 10.265625 1683472046.7649
MEM 10.265625 1683472046.8651
MEM 10.265625 1683472046.9658
MEM 10.265625 1683472047.0709
MEM 10.265625 1683472047.1759
MEM 10.265625 1683472047.2810
MEM 10.265625 1683472047.3861
MEM 10.265625 1683472047.4911
MEM 10.265625 1683472047.5921
MEM 10.265625 1683472047.6971
MEM 10.265625 1683472047.8021
MEM 10.265625 1683472047.9071
MEM 10.265625 1683472048.0122
MEM 10.265625 1683472048.1172
MEM 10.265625 1683472048.2222
MEM 10.265625 1683472048.3273
MEM 10.265625 1683472048.4324
MEM 10.265625 1683472048.5374
MEM 10.265625 1683472048.6425
MEM 10.265625 1683472048.7475
MEM 10.265625 1683472048.8525
MEM 10.265625 1683472048.9577
MEM 10.265625 1683472049.0627
MEM 10.265625 1683472049.1678
MEM 10.265625 1683472049.2719
MEM 10.265625 1683472049.3770
MEM 10.265625 1683472049.4822
MEM 10.265625 1683472049.5837
MEM 10.265625 1683472049.6863
MEM 10.265625 1683472049.7914
MEM 10.265625 1683472049.8965
MEM 10.265625 1683472050.0015
MEM 10.265625 1683472050.1066
MEM 10.265625 1683472050.2095
MEM 10.265625 1683472050.3145
MEM 10.265625 1683472050.4196
MEM 10.265625 1683472050.5247
MEM 10.265625 1683472050.6297
MEM 10.265625 1683472050.7345
MEM 10.265625 1683472050.8396
MEM 10.265625 1683472050.9446
MEM 10.265625 1683472051.0497
MEM 10.265625 1683472051.1547
MEM 10.265625 1683472051.2597
MEM 10.265625 1683472051.3648
MEM 10.265625 1683472051.4698
MEM 10.265625 1683472051.5749
MEM 10.265625 1683472051.6799
MEM 10.265625 1683472051.7800
MEM 10.265625 1683472051.8801
MEM 10.265625 1683472051.9805
MEM 10.265625 1683472052.0856
MEM 10.265625 1683472052.1906
MEM 10.265625 1683472052.2953
MEM 10.265625 1683472052.4004
MEM 10.265625 1683472052.5054
MEM 10.265625 1683472052.6105
MEM 10.265625 1683472052.7156
MEM 10.265625 1683472052.8206
MEM 10.265625 1683472052.9256
MEM 10.265625 1683472053.0258
MEM 10.265625 1683472053.1308
MEM 10.265625 1683472053.2358
MEM 10.265625 1683472053.3403
MEM 10.265625 1683472053.4454
MEM 10.265625 1683472053.5504
MEM 10.265625 1683472053.6555
MEM 10.265625 1683472053.7607
MEM 10.265625 1683472053.8657
MEM 10.265625 1683472053.9708
MEM 10.265625 1683472054.0758
MEM 10.265625 1683472054.1808
MEM 10.265625 1683472054.2809
MEM 10.265625 1683472054.3860
MEM 10.265625 1683472054.4910
MEM 10.265625 1683472054.5960
MEM 10.265625 1683472054.7011
MEM 10.265625 1683472054.8062
MEM 10.265625 1683472054.9112
MEM 10.265625 1683472055.0163
MEM 10.265625 1683472055.1213
MEM 10.265625 1683472055.2264
MEM 10.265625 1683472055.3313
MEM 10.265625 1683472055.4363
MEM 10.265625 1683472055.5413
MEM 10.265625 1683472055.6460
MEM 10.265625 1683472055.7510
MEM 10.265625 1683472055.8561
MEM 10.265625 1683472055.9611
MEM 10.265625 1683472056.0662
MEM 10.265625 1683472056.1711
MEM 10.265625 1683472056.2712
MEM 10.265625 1683472056.3762
MEM 10.265625 1683472056.4763
MEM 10.265625 1683472056.5814
MEM 10.265625 1683472056.6865
MEM 10.265625 1683472056.7915
MEM 10.265625 1683472056.8966
MEM 10.265625 1683472057.0016
MEM 10.265625 1683472057.1066
MEM 10.265625 1683472057.2117
MEM 10.265625 1683472057.3167
MEM 10.265625 1683472057.4217
MEM 10.265625 1683472057.5267
MEM 10.265625 1683472057.6268
MEM 10.265625 1683472057.7318
MEM 10.265625 1683472057.8369
MEM 10.265625 1683472057.9419
MEM 10.265625 1683472058.0470
MEM 10.265625 1683472058.1520
MEM 10.265625 1683472058.2571
MEM 10.265625 1683472058.3621
MEM 10.265625 1683472058.4672
MEM 10.265625 1683472058.5720
MEM 10.265625 1683472058.6771
MEM 10.265625 1683472058.7823
MEM 10.265625 1683472058.8875
MEM 10.265625 1683472058.9926
MEM 10.265625 1683472059.0978
MEM 10.265625 1683472059.2029
MEM 10.265625 1683472059.3082
MEM 10.265625 1683472059.4132
MEM 10.265625 1683472059.5133
MEM 10.265625 1683472059.6184
MEM 10.265625 1683472059.7210
MEM 10.265625 1683472059.8261
MEM 10.265625 1683472059.9311
MEM 10.265625 1683472060.0362
MEM 10.265625 1683472060.1412
MEM 10.265625 1683472060.2462
MEM 10.265625 1683472060.3513
MEM 10.265625 1683472060.4517
MEM 10.265625 1683472060.5569
MEM 10.265625 1683472060.6619
MEM 10.265625 1683472060.7670
MEM 10.265625 1683472060.8720
MEM 10.265625 1683472060.9771
MEM 10.265625 1683472061.0822
MEM 10.265625 1683472061.1872
MEM 10.265625 1683472061.2922
MEM 10.265625 1683472061.3973
MEM 10.265625 1683472061.4974
MEM 10.265625 1683472061.6024
MEM 10.265625 1683472061.7033
MEM 10.265625 1683472061.8083
MEM 10.265625 1683472061.9134
MEM 10.265625 1683472062.0185
MEM 10.265625 1683472062.1235
MEM 10.265625 1683472062.2285
MEM 10.265625 1683472062.3336
MEM 10.265625 1683472062.4386
MEM 10.265625 1683472062.5437
MEM 10.265625 1683472062.6488
MEM 10.265625 1683472062.7538
MEM 10.265625 1683472062.8589
MEM 10.265625 1683472062.9639
MEM 10.265625 1683472063.0688
MEM 10.265625 1683472063.1739
MEM 10.265625 1683472063.2791
MEM 10.265625 1683472063.3841
MEM 10.265625 1683472063.4891
MEM 10.265625 1683472063.5942
MEM 10.265625 1683472063.6992
MEM 10.265625 1683472063.8007
MEM 10.265625 1683472063.9057
MEM 10.265625 1683472064.0108
MEM 10.265625 1683472064.1159
MEM 10.265625 1683472064.2209
MEM 10.265625 1683472064.3260
MEM 10.265625 1683472064.4308
MEM 10.265625 1683472064.5359
MEM 10.265625 1683472064.6380
MEM 10.265625 1683472064.7430
MEM 10.265625 1683472064.8481
MEM 10.265625 1683472064.9501
MEM 10.265625 1683472065.0552
MEM 10.265625 1683472065.1603
MEM 10.265625 1683472065.2653
MEM 10.265625 1683472065.3704
MEM 10.265625 1683472065.4755
MEM 10.265625 1683472065.5805
MEM 10.265625 1683472065.6855
MEM 10.265625 1683472065.7906
MEM 10.265625 1683472065.8958
MEM 10.265625 1683472065.9991
MEM 10.265625 1683472066.1041
MEM 10.265625 1683472066.2092
MEM 10.265625 1683472066.3092
MEM 10.265625 1683472066.4143
MEM 10.265625 1683472066.5194
MEM 10.265625 1683472066.6231
MEM 10.265625 1683472066.7239
MEM 10.265625 1683472066.8289
MEM 10.265625 1683472066.9339
MEM 10.265625 1683472067.0390
MEM 10.265625 1683472067.1440
MEM 10.265625 1683472067.2447
MEM 10.265625 1683472067.3498
MEM 10.265625 1683472067.4548
MEM 10.265625 1683472067.5599
MEM 10.265625 1683472067.6649
MEM 10.265625 1683472067.7651
MEM 10.265625 1683472067.8701
MEM 10.265625 1683472067.9752
MEM 10.265625 1683472068.0802
MEM 10.265625 1683472068.1853
MEM 10.265625 1683472068.2904
MEM 10.265625 1683472068.3955
MEM 10.265625 1683472068.5006
MEM 10.265625 1683472068.6056
MEM 10.265625 1683472068.7107
MEM 10.265625 1683472068.8108
MEM 10.265625 1683472068.9158
MEM 10.265625 1683472069.0209
MEM 10.265625 1683472069.1260
MEM 10.265625 1683472069.2310
MEM 10.265625 1683472069.3312
MEM 10.265625 1683472069.4363
MEM 10.265625 1683472069.5414
MEM 10.265625 1683472069.6464
MEM 10.265625 1683472069.7514
MEM 10.265625 1683472069.8565
MEM 10.265625 1683472069.9615
MEM 10.265625 1683472070.0666
MEM 10.265625 1683472070.1695
MEM 10.265625 1683472070.2746
MEM 10.265625 1683472070.3797
MEM 10.265625 1683472070.4848
MEM 10.265625 1683472070.5899
MEM 10.265625 1683472070.6948
MEM 10.265625 1683472070.7949
MEM 10.265625 1683472070.8949
MEM 10.265625 1683472070.9999
MEM 10.265625 1683472071.1050
MEM 10.265625 1683472071.2101
MEM 10.265625 1683472071.3101
MEM 10.265625 1683472071.4152
MEM 10.265625 1683472071.5202
MEM 10.265625 1683472071.6252
MEM 10.265625 1683472071.7302
MEM 10.265625 1683472071.8349
MEM 10.265625 1683472071.9350
MEM 10.265625 1683472072.0400
MEM 10.265625 1683472072.1450
MEM 10.265625 1683472072.2501
MEM 10.265625 1683472072.3550
MEM 10.265625 1683472072.4552
MEM 10.265625 1683472072.5603
MEM 10.265625 1683472072.6653
MEM 10.265625 1683472072.7701
MEM 10.265625 1683472072.8752
MEM 10.265625 1683472072.9753
MEM 10.265625 1683472073.0805
MEM 10.265625 1683472073.1855
MEM 10.265625 1683472073.2906
MEM 10.265625 1683472073.3956
MEM 10.265625 1683472073.5004
MEM 10.265625 1683472073.6055
MEM 10.265625 1683472073.7106
MEM 10.265625 1683472073.8156
MEM 10.265625 1683472073.9207
MEM 10.265625 1683472074.0257
MEM 10.265625 1683472074.1307
MEM 10.265625 1683472074.2357
MEM 10.265625 1683472074.3408
MEM 10.265625 1683472074.4459
MEM 10.265625 1683472074.5511
MEM 10.265625 1683472074.6563
MEM 10.265625 1683472074.7614
MEM 10.265625 1683472074.8666
MEM 10.265625 1683472074.9719
MEM 10.265625 1683472075.0770
MEM 10.265625 1683472075.1820
MEM 10.265625 1683472075.2871
MEM 10.265625 1683472075.3921
MEM 10.265625 1683472075.4971
MEM 10.265625 1683472075.6022
MEM 10.265625 1683472075.7073
MEM 10.265625 1683472075.8124
MEM 10.265625 1683472075.9174
MEM 10.265625 1683472076.0224
MEM 10.265625 1683472076.1275
MEM 10.265625 1683472076.2325
MEM 10.265625 1683472076.3376
MEM 10.265625 1683472076.4426
MEM 10.265625 1683472076.5485
MEM 10.265625 1683472076.6536
MEM 10.265625 1683472076.7587
MEM 10.265625 1683472076.8638
MEM 10.265625 1683472076.9689
MEM 10.265625 1683472077.0740
MEM 10.265625 1683472077.1791
MEM 10.265625 1683472077.2843
MEM 10.265625 1683472077.3876
MEM 10.265625 1683472077.4915
MEM 10.265625 1683472077.5966
MEM 10.265625 1683472077.7017
MEM 10.265625 1683472077.8069
MEM 10.265625 1683472077.9090
MEM 10.265625 1683472078.0125
MEM 10.265625 1683472078.1176
MEM 10.265625 1683472078.2208
MEM 10.265625 1683472078.3260
MEM 10.265625 1683472078.4292
MEM 10.265625 1683472078.5343
MEM 10.265625 1683472078.6386
MEM 10.265625 1683472078.7437
MEM 10.265625 1683472078.8488
MEM 10.265625 1683472078.9536
MEM 10.265625 1683472079.0586
MEM 10.265625 1683472079.1637
MEM 10.265625 1683472079.2689
MEM 10.265625 1683472079.3740
MEM 10.265625 1683472079.4792
MEM 10.265625 1683472079.5842
MEM 10.265625 1683472079.6893
MEM 10.265625 1683472079.7944
MEM 10.265625 1683472079.8995
MEM 10.265625 1683472080.0045
MEM 10.265625 1683472080.1096
MEM 10.265625 1683472080.2147
MEM 10.265625 1683472080.3198
MEM 10.265625 1683472080.4224
MEM 10.265625 1683472080.5274
MEM 10.265625 1683472080.6322
MEM 10.265625 1683472080.7335
MEM 10.265625 1683472080.8386
MEM 10.265625 1683472080.9437
MEM 10.265625 1683472081.0487
MEM 10.265625 1683472081.1507
MEM 10.265625 1683472081.2558
MEM 10.265625 1683472081.3609
MEM 10.265625 1683472081.4659
MEM 10.265625 1683472081.5709
MEM 10.265625 1683472081.6725
MEM 10.265625 1683472081.7776
MEM 10.265625 1683472081.8826
MEM 10.265625 1683472081.9877
MEM 10.265625 1683472082.0928
MEM 10.265625 1683472082.1978
MEM 10.265625 1683472082.3029
MEM 10.265625 1683472082.4079
MEM 10.265625 1683472082.5130
MEM 10.265625 1683472082.6180
MEM 10.265625 1683472082.7230
MEM 10.265625 1683472082.8274
MEM 10.265625 1683472082.9325
MEM 10.265625 1683472083.0375
MEM 10.265625 1683472083.1406
MEM 10.265625 1683472083.2456
MEM 10.265625 1683472083.3500
MEM 10.265625 1683472083.4551
MEM 10.265625 1683472083.5601
MEM 10.265625 1683472083.6653
MEM 10.265625 1683472083.7704
MEM 10.265625 1683472083.8755
MEM 10.265625 1683472083.9805
MEM 10.265625 1683472084.0856
MEM 10.265625 1683472084.1906
MEM 10.265625 1683472084.2957
MEM 10.265625 1683472084.4008
MEM 10.265625 1683472084.5058
MEM 10.265625 1683472084.6109
MEM 10.265625 1683472084.7144
MEM 10.265625 1683472084.8183
MEM 10.265625 1683472084.9234
MEM 10.265625 1683472085.0284
MEM 10.265625 1683472085.1336
MEM 10.265625 1683472085.2387
MEM 10.265625 1683472085.3439
MEM 10.265625 1683472085.4490
MEM 10.265625 1683472085.5527
MEM 10.265625 1683472085.6546
MEM 10.265625 1683472085.7598
MEM 10.265625 1683472085.8649
MEM 10.265625 1683472085.9691
MEM 10.265625 1683472086.0697
MEM 10.265625 1683472086.1742
MEM 10.265625 1683472086.2793
MEM 10.265625 1683472086.3820
MEM 10.265625 1683472086.4871
MEM 10.265625 1683472086.5921
MEM 10.265625 1683472086.6960
MEM 10.265625 1683472086.8011
MEM 10.265625 1683472086.9061
MEM 10.265625 1683472087.0112
MEM 10.265625 1683472087.1124
MEM 10.265625 1683472087.2143
MEM 10.265625 1683472087.3194
MEM 10.265625 1683472087.4214
MEM 10.265625 1683472087.5266
MEM 10.265625 1683472087.6317
MEM 10.265625 1683472087.7368
MEM 10.265625 1683472087.8418
MEM 10.265625 1683472087.9443
MEM 10.265625 1683472088.0494
MEM 10.265625 1683472088.1544
MEM 10.265625 1683472088.2595
MEM 10.265625 1683472088.3603
MEM 10.265625 1683472088.4654
MEM 10.265625 1683472088.5704
MEM 10.265625 1683472088.6755
MEM 10.265625 1683472088.7797
MEM 10.265625 1683472088.8825
MEM 10.265625 1683472088.9875
MEM 10.265625 1683472089.0926
MEM 10.265625 1683472089.1977
MEM 10.265625 1683472089.3008
MEM 10.265625 1683472089.4059
MEM 10.265625 1683472089.5111
MEM 10.265625 1683472089.6161
MEM 10.265625 1683472089.7212
MEM 10.265625 1683472089.8263
MEM 10.265625 1683472089.9314
MEM 10.265625 1683472090.0364
MEM 10.265625 1683472090.1370
MEM 10.265625 1683472090.2421
MEM 10.265625 1683472090.3471
MEM 10.265625 1683472090.4523
MEM 10.265625 1683472090.5574
MEM 10.265625 1683472090.6620
MEM 10.265625 1683472090.7671
MEM 10.265625 1683472090.8722
MEM 10.265625 1683472090.9774
MEM 10.265625 1683472091.0794
MEM 10.265625 1683472091.1846
MEM 10.265625 1683472091.2897
MEM 10.265625 1683472091.3900
MEM 10.265625 1683472091.4950
MEM 10.265625 1683472091.5992
MEM 10.265625 1683472091.7045
MEM 10.265625 1683472091.8092
MEM 10.265625 1683472091.9143
MEM 10.265625 1683472092.0195
MEM 10.265625 1683472092.1245
MEM 10.265625 1683472092.2295
MEM 10.265625 1683472092.3347
MEM 10.265625 1683472092.4398
MEM 10.265625 1683472092.5450
MEM 10.265625 1683472092.6502
