CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 20.859375 1683471212.8206
MEM 20.859375 1683471212.9257
MEM 20.859375 1683471213.0308
MEM 20.859375 1683471213.1331
MEM 20.859375 1683471213.2383
MEM 20.859375 1683471213.3433
MEM 20.859375 1683471213.4485
MEM 20.859375 1683471213.5537
MEM 20.859375 1683471213.6582
MEM 20.859375 1683471213.7633
MEM 20.859375 1683471213.8685
MEM 20.859375 1683471213.9736
MEM 20.859375 1683471214.0788
MEM 20.859375 1683471214.1789
MEM 20.859375 1683471214.2840
MEM 20.859375 1683471214.3870
MEM 20.859375 1683471214.4921
MEM 20.859375 1683471214.5972
MEM 20.859375 1683471214.7023
MEM 20.859375 1683471214.8074
MEM 20.859375 1683471214.9082
MEM 20.859375 1683471215.0133
MEM 20.859375 1683471215.1185
MEM 20.859375 1683471215.2235
MEM 20.859375 1683471215.3287
MEM 20.859375 1683471215.4338
MEM 20.859375 1683471215.5380
MEM 20.859375 1683471215.6415
MEM 20.859375 1683471215.7466
MEM 20.859375 1683471215.8472
MEM 20.859375 1683471215.9523
MEM 20.859375 1683471216.0526
MEM 20.859375 1683471216.1537
MEM 20.859375 1683471216.2589
MEM 20.859375 1683471216.3641
MEM 20.859375 1683471216.4662
MEM 20.859375 1683471216.5712
MEM 20.859375 1683471216.6715
MEM 20.859375 1683471216.7747
MEM 20.859375 1683471216.8798
MEM 20.859375 1683471216.9830
MEM 20.859375 1683471217.0882
MEM 20.859375 1683471217.1933
MEM 20.859375 1683471217.2984
MEM 20.859375 1683471217.4035
MEM 20.859375 1683471217.5087
MEM 20.859375 1683471217.6137
MEM 20.859375 1683471217.7188
MEM 20.859375 1683471217.8238
MEM 20.859375 1683471217.9289
MEM 20.859375 1683471218.0290
MEM 20.859375 1683471218.1340
MEM 20.859375 1683471218.2391
MEM 20.859375 1683471218.3442
MEM 20.859375 1683471218.4494
MEM 20.859375 1683471218.5544
MEM 20.859375 1683471218.6595
MEM 20.859375 1683471218.7609
MEM 20.859375 1683471218.8624
MEM 20.859375 1683471218.9674
MEM 20.859375 1683471219.0725
MEM 20.859375 1683471219.1758
MEM 20.859375 1683471219.2809
MEM 20.859375 1683471219.3860
MEM 20.859375 1683471219.4911
MEM 20.859375 1683471219.5962
MEM 20.859375 1683471219.7012
MEM 20.859375 1683471219.8062
MEM 20.859375 1683471219.9113
MEM 20.859375 1683471220.0126
MEM 20.859375 1683471220.1177
MEM 20.859375 1683471220.2228
MEM 20.859375 1683471220.3279
MEM 20.859375 1683471220.4330
MEM 20.859375 1683471220.5334
MEM 20.859375 1683471220.6385
MEM 20.859375 1683471220.7417
MEM 20.859375 1683471220.8467
MEM 20.859375 1683471220.9500
MEM 20.859375 1683471221.0551
MEM 20.859375 1683471221.1583
MEM 20.859375 1683471221.2634
MEM 20.859375 1683471221.3684
MEM 20.859375 1683471221.4735
MEM 20.859375 1683471221.5786
MEM 20.859375 1683471221.6837
MEM 20.859375 1683471221.7887
MEM 20.859375 1683471221.8938
MEM 20.859375 1683471221.9988
MEM 20.859375 1683471222.1038
MEM 20.859375 1683471222.2089
MEM 20.859375 1683471222.3140
MEM 20.859375 1683471222.4190
MEM 20.859375 1683471222.5241
MEM 20.859375 1683471222.6292
MEM 20.859375 1683471222.7342
MEM 20.859375 1683471222.8393
MEM 20.859375 1683471222.9405
MEM 20.859375 1683471223.0455
MEM 20.859375 1683471223.1506
MEM 20.859375 1683471223.2556
MEM 20.859375 1683471223.3606
MEM 20.859375 1683471223.4658
MEM 20.859375 1683471223.5709
MEM 20.859375 1683471223.6760
MEM 20.859375 1683471223.7811
MEM 20.859375 1683471223.8862
MEM 20.859375 1683471223.9913
MEM 20.859375 1683471224.0963
MEM 20.859375 1683471224.2013
MEM 20.859375 1683471224.3064
MEM 20.859375 1683471224.4114
MEM 20.859375 1683471224.5140
MEM 20.859375 1683471224.6191
MEM 20.859375 1683471224.7242
MEM 20.859375 1683471224.8293
MEM 20.859375 1683471224.9344
MEM 20.859375 1683471225.0396
MEM 20.859375 1683471225.1446
MEM 20.859375 1683471225.2497
MEM 20.859375 1683471225.3547
MEM 20.859375 1683471225.4582
MEM 20.859375 1683471225.5633
MEM 20.859375 1683471225.6683
MEM 20.859375 1683471225.7734
MEM 20.859375 1683471225.8786
MEM 20.859375 1683471225.9837
MEM 20.859375 1683471226.0889
MEM 20.859375 1683471226.1919
MEM 20.859375 1683471226.2969
MEM 20.859375 1683471226.3971
MEM 20.859375 1683471226.5023
MEM 20.859375 1683471226.6074
MEM 20.859375 1683471226.7126
MEM 20.859375 1683471226.8177
MEM 20.859375 1683471226.9180
MEM 20.859375 1683471227.0232
MEM 20.859375 1683471227.1283
MEM 20.859375 1683471227.2325
MEM 20.859375 1683471227.3367
MEM 20.859375 1683471227.4419
MEM 20.859375 1683471227.5469
MEM 20.859375 1683471227.6520
MEM 20.859375 1683471227.7570
MEM 20.859375 1683471227.8622
MEM 20.859375 1683471227.9672
MEM 20.859375 1683471228.0723
MEM 20.859375 1683471228.1775
MEM 20.859375 1683471228.2826
MEM 20.859375 1683471228.3873
MEM 20.859375 1683471228.4917
MEM 20.859375 1683471228.5950
MEM 20.859375 1683471228.7001
MEM 20.859375 1683471228.8052
MEM 20.859375 1683471228.9104
MEM 20.859375 1683471229.0154
MEM 20.859375 1683471229.1205
MEM 20.859375 1683471229.2255
MEM 20.859375 1683471229.3307
MEM 20.859375 1683471229.4358
MEM 20.859375 1683471229.5408
MEM 20.859375 1683471229.6458
MEM 20.859375 1683471229.7509
MEM 20.859375 1683471229.8559
MEM 20.859375 1683471229.9606
MEM 20.859375 1683471230.0657
MEM 20.859375 1683471230.1701
MEM 20.859375 1683471230.2752
MEM 20.859375 1683471230.3802
MEM 20.859375 1683471230.4853
MEM 20.859375 1683471230.5887
MEM 20.859375 1683471230.6939
MEM 20.859375 1683471230.7990
MEM 20.859375 1683471230.9041
MEM 20.859375 1683471231.0093
MEM 20.859375 1683471231.1129
MEM 20.859375 1683471231.2180
MEM 20.859375 1683471231.3231
MEM 20.859375 1683471231.4272
MEM 20.859375 1683471231.5323
MEM 20.859375 1683471231.6374
MEM 20.859375 1683471231.7424
MEM 20.859375 1683471231.8426
MEM 20.859375 1683471231.9477
MEM 20.859375 1683471232.0494
MEM 20.859375 1683471232.1538
MEM 20.859375 1683471232.2589
MEM 20.859375 1683471232.3641
MEM 20.859375 1683471232.4692
MEM 20.859375 1683471232.5743
MEM 20.859375 1683471232.6794
MEM 20.859375 1683471232.7819
MEM 20.859375 1683471232.8870
MEM 20.859375 1683471232.9921
MEM 20.859375 1683471233.0972
MEM 20.859375 1683471233.2023
MEM 20.859375 1683471233.3073
MEM 20.859375 1683471233.4122
MEM 20.859375 1683471233.5172
MEM 20.859375 1683471233.6223
MEM 20.859375 1683471233.7274
MEM 20.859375 1683471233.8324
MEM 20.859375 1683471233.9375
MEM 20.859375 1683471234.0461
MEM 20.859375 1683471234.1513
MEM 20.859375 1683471234.2564
MEM 20.859375 1683471234.3614
MEM 20.859375 1683471234.4665
MEM 20.859375 1683471234.5701
MEM 20.859375 1683471234.6752
MEM 20.859375 1683471234.7802
MEM 20.859375 1683471234.8853
MEM 20.859375 1683471234.9903
MEM 20.859375 1683471235.0954
MEM 20.859375 1683471235.2005
MEM 20.859375 1683471235.3055
MEM 20.859375 1683471235.4062
MEM 20.859375 1683471235.5112
MEM 20.859375 1683471235.6163
MEM 20.859375 1683471235.7170
MEM 20.859375 1683471235.8220
MEM 20.859375 1683471235.9271
MEM 20.859375 1683471236.0321
MEM 20.859375 1683471236.1372
MEM 20.859375 1683471236.2373
MEM 20.859375 1683471236.3423
MEM 20.859375 1683471236.4474
MEM 20.859375 1683471236.5525
MEM 20.859375 1683471236.6575
MEM 20.859375 1683471236.7577
MEM 20.859375 1683471236.8627
MEM 20.859375 1683471236.9678
MEM 20.859375 1683471237.0729
MEM 20.875000 1683471237.1779
MEM 20.890625 1683471237.2791
MEM 20.890625 1683471237.3842
MEM 20.906250 1683471237.4892
MEM 20.921875 1683471237.5943
MEM 20.937500 1683471237.6955
MEM 20.953125 1683471237.7994
MEM 20.968750 1683471237.9044
MEM 21.000000 1683471238.0094
MEM 21.015625 1683471238.1099
MEM 21.031250 1683471238.2150
MEM 21.046875 1683471238.3158
MEM 21.062500 1683471238.4208
MEM 21.093750 1683471238.5259
MEM 21.109375 1683471238.6309
MEM 21.125000 1683471238.7359
MEM 21.140625 1683471238.8410
MEM 21.171875 1683471238.9450
MEM 21.187500 1683471239.0500
MEM 21.203125 1683471239.1551
MEM 21.218750 1683471239.2601
MEM 21.250000 1683471239.3652
MEM 21.265625 1683471239.4703
MEM 21.296875 1683471239.5753
MEM 21.296875 1683471239.6804
MEM 21.328125 1683471239.7854
MEM 21.343750 1683471239.8905
MEM 21.375000 1683471239.9955
MEM 21.390625 1683471240.1006
MEM 21.421875 1683471240.2057
MEM 21.437500 1683471240.3107
MEM 21.453125 1683471240.4153
MEM 21.453125 1683471240.5203
MEM 21.484375 1683471240.6254
MEM 21.500000 1683471240.7304
MEM 21.515625 1683471240.8355
MEM 21.531250 1683471240.9405
MEM 21.609375 1683471241.0456
MEM 21.625000 1683471241.1506
MEM 21.640625 1683471241.2555
MEM 21.640625 1683471241.3562
MEM 21.671875 1683471241.4612
MEM 21.687500 1683471241.5636
MEM 21.703125 1683471241.6687
MEM 21.718750 1683471241.7737
MEM 21.750000 1683471241.8788
MEM 21.765625 1683471241.9839
MEM 21.781250 1683471242.0889
MEM 21.812500 1683471242.1940
MEM 21.828125 1683471242.2990
MEM 21.843750 1683471242.4029
MEM 21.859375 1683471242.5060
MEM 21.890625 1683471242.6111
MEM 21.921875 1683471242.7162
MEM 21.937500 1683471242.8214
MEM 21.953125 1683471242.9266
MEM 21.968750 1683471243.0318
MEM 21.984375 1683471243.1369
MEM 22.000000 1683471243.2420
MEM 22.031250 1683471243.3470
MEM 22.046875 1683471243.4521
MEM 22.078125 1683471243.5572
MEM 22.093750 1683471243.6622
MEM 22.109375 1683471243.7673
MEM 22.125000 1683471243.8723
MEM 22.156250 1683471243.9773
MEM 22.187500 1683471244.0824
MEM 22.218750 1683471244.1875
MEM 22.218750 1683471244.2925
MEM 22.265625 1683471244.3975
MEM 22.281250 1683471244.5026
MEM 22.296875 1683471244.6077
MEM 22.312500 1683471244.7127
MEM 22.343750 1683471244.8146
MEM 22.359375 1683471244.9147
MEM 22.375000 1683471245.0198
MEM 22.390625 1683471245.1248
MEM 22.421875 1683471245.2298
MEM 22.437500 1683471245.3349
MEM 22.453125 1683471245.4399
MEM 22.468750 1683471245.5416
MEM 22.515625 1683471245.6467
MEM 22.531250 1683471245.7515
MEM 22.546875 1683471245.8518
MEM 22.562500 1683471245.9569
MEM 22.593750 1683471246.0620
MEM 22.609375 1683471246.1670
MEM 22.625000 1683471246.2717
MEM 22.656250 1683471246.3767
MEM 22.687500 1683471246.4818
MEM 22.703125 1683471246.5869
MEM 22.718750 1683471246.6920
MEM 22.750000 1683471246.7970
MEM 22.750000 1683471246.9021
MEM 22.796875 1683471247.0046
MEM 22.828125 1683471247.1098
MEM 22.859375 1683471247.2148
MEM 22.875000 1683471247.3199
MEM 22.890625 1683471247.4226
MEM 22.921875 1683471247.5254
MEM 22.953125 1683471247.6306
MEM 22.968750 1683471247.7357
MEM 22.984375 1683471247.8407
MEM 23.000000 1683471247.9457
MEM 23.031250 1683471248.0463
MEM 23.046875 1683471248.1514
MEM 23.062500 1683471248.2564
MEM 23.093750 1683471248.3580
MEM 23.125000 1683471248.4581
MEM 23.156250 1683471248.5588
MEM 23.171875 1683471248.6639
MEM 23.187500 1683471248.7690
MEM 23.203125 1683471248.8740
MEM 23.218750 1683471248.9788
MEM 23.234375 1683471249.0791
MEM 23.265625 1683471249.1842
MEM 23.281250 1683471249.2893
MEM 23.296875 1683471249.3943
MEM 23.328125 1683471249.4993
MEM 23.359375 1683471249.6005
MEM 23.375000 1683471249.7056
MEM 23.390625 1683471249.8106
MEM 23.453125 1683471249.9122
MEM 23.468750 1683471250.0172
MEM 23.484375 1683471250.1223
MEM 23.500000 1683471250.2274
MEM 23.531250 1683471250.3324
MEM 23.546875 1683471250.4374
MEM 23.578125 1683471250.5425
MEM 23.593750 1683471250.6433
MEM 23.625000 1683471250.7483
MEM 23.640625 1683471250.8534
MEM 23.656250 1683471250.9584
MEM 23.687500 1683471251.0635
MEM 23.703125 1683471251.1686
MEM 23.734375 1683471251.2737
MEM 23.750000 1683471251.3787
MEM 23.781250 1683471251.4838
MEM 23.812500 1683471251.5888
MEM 23.828125 1683471251.6939
MEM 23.859375 1683471251.7990
MEM 23.875000 1683471251.9040
MEM 23.890625 1683471252.0091
MEM 23.906250 1683471252.1142
MEM 23.937500 1683471252.2192
MEM 23.953125 1683471252.3243
MEM 23.968750 1683471252.4294
MEM 24.015625 1683471252.5345
MEM 24.062500 1683471252.6395
MEM 24.078125 1683471252.7446
MEM 24.093750 1683471252.8496
MEM 24.125000 1683471252.9499
MEM 24.140625 1683471253.0550
MEM 24.156250 1683471253.1598
MEM 24.187500 1683471253.2649
MEM 24.203125 1683471253.3699
MEM 24.234375 1683471253.4750
MEM 24.250000 1683471253.5800
MEM 24.281250 1683471253.6851
MEM 24.296875 1683471253.7863
MEM 24.312500 1683471253.8914
MEM 24.359375 1683471253.9964
MEM 24.375000 1683471254.1015
MEM 24.390625 1683471254.2065
MEM 24.406250 1683471254.3116
MEM 24.437500 1683471254.4166
MEM 24.468750 1683471254.5216
MEM 24.484375 1683471254.6267
MEM 24.515625 1683471254.7318
MEM 24.531250 1683471254.8368
MEM 24.546875 1683471254.9419
MEM 24.562500 1683471255.0460
MEM 24.593750 1683471255.1511
MEM 24.640625 1683471255.2561
MEM 24.656250 1683471255.3612
MEM 24.703125 1683471255.4663
MEM 24.718750 1683471255.5714
MEM 24.750000 1683471255.6764
MEM 24.765625 1683471255.7815
MEM 24.796875 1683471255.8865
MEM 24.812500 1683471255.9916
MEM 24.828125 1683471256.0967
MEM 24.859375 1683471256.2017
MEM 24.875000 1683471256.3066
MEM 24.906250 1683471256.4117
MEM 24.937500 1683471256.5167
MEM 24.968750 1683471256.6218
MEM 24.984375 1683471256.7268
MEM 25.000000 1683471256.8319
MEM 25.031250 1683471256.9370
MEM 25.046875 1683471257.0421
MEM 25.062500 1683471257.1472
MEM 25.109375 1683471257.2523
MEM 25.125000 1683471257.3574
MEM 25.140625 1683471257.4587
MEM 25.171875 1683471257.5638
MEM 25.187500 1683471257.6689
MEM 25.203125 1683471257.7740
MEM 25.265625 1683471257.8755
MEM 25.296875 1683471257.9806
MEM 25.312500 1683471258.0857
MEM 25.343750 1683471258.1908
MEM 25.375000 1683471258.2958
MEM 25.390625 1683471258.4010
MEM 25.406250 1683471258.5062
MEM 25.437500 1683471258.6113
MEM 25.453125 1683471258.7165
MEM 25.468750 1683471258.8193
MEM 25.484375 1683471258.9245
MEM 25.515625 1683471259.0297
MEM 25.562500 1683471259.1315
MEM 25.593750 1683471259.2366
MEM 25.625000 1683471259.3416
MEM 25.640625 1683471259.4423
MEM 25.656250 1683471259.5473
MEM 25.687500 1683471259.6524
MEM 25.703125 1683471259.7539
MEM 25.718750 1683471259.8589
MEM 25.734375 1683471259.9640
MEM 25.781250 1683471260.0691
MEM 25.796875 1683471260.1730
MEM 25.828125 1683471260.2781
MEM 25.890625 1683471260.3831
MEM 25.906250 1683471260.4882
MEM 25.921875 1683471260.5933
MEM 25.953125 1683471260.6984
MEM 25.968750 1683471260.8034
MEM 26.000000 1683471260.9035
MEM 26.031250 1683471261.0085
MEM 26.046875 1683471261.1086
MEM 26.078125 1683471261.2137
MEM 26.109375 1683471261.3188
MEM 26.125000 1683471261.4238
MEM 26.140625 1683471261.5289
MEM 26.187500 1683471261.6339
MEM 26.218750 1683471261.7357
MEM 26.234375 1683471261.8408
MEM 26.265625 1683471261.9412
MEM 26.296875 1683471262.0422
MEM 26.312500 1683471262.1472
MEM 26.328125 1683471262.2523
MEM 26.359375 1683471262.3573
MEM 26.375000 1683471262.4624
MEM 26.406250 1683471262.5674
MEM 26.453125 1683471262.6725
MEM 26.500000 1683471262.7775
MEM 26.515625 1683471262.8826
MEM 26.546875 1683471262.9876
MEM 26.562500 1683471263.0892
MEM 26.578125 1683471263.1940
MEM 26.625000 1683471263.2990
MEM 26.656250 1683471263.4041
MEM 26.671875 1683471263.5091
MEM 26.703125 1683471263.6142
MEM 26.718750 1683471263.7193
MEM 26.734375 1683471263.8243
MEM 26.796875 1683471263.9293
MEM 26.812500 1683471264.0344
MEM 26.828125 1683471264.1395
MEM 26.875000 1683471264.2445
MEM 26.890625 1683471264.3496
MEM 26.921875 1683471264.4547
MEM 26.953125 1683471264.5597
MEM 26.968750 1683471264.6648
MEM 26.984375 1683471264.7699
MEM 27.015625 1683471264.8749
MEM 27.062500 1683471264.9799
MEM 27.109375 1683471265.0850
MEM 27.140625 1683471265.1901
MEM 27.156250 1683471265.2951
MEM 27.187500 1683471265.4002
MEM 27.218750 1683471265.5053
MEM 27.234375 1683471265.6103
MEM 27.250000 1683471265.7154
MEM 27.281250 1683471265.8205
MEM 27.328125 1683471265.9255
MEM 27.359375 1683471266.0305
MEM 27.390625 1683471266.1356
MEM 27.406250 1683471266.2371
MEM 27.453125 1683471266.3421
MEM 27.468750 1683471266.4471
MEM 27.484375 1683471266.5474
MEM 27.531250 1683471266.6524
MEM 27.562500 1683471266.7575
MEM 27.578125 1683471266.8626
MEM 27.609375 1683471266.9676
MEM 27.625000 1683471267.0727
MEM 27.640625 1683471267.1778
MEM 27.718750 1683471267.2828
MEM 27.734375 1683471267.3879
MEM 27.765625 1683471267.4880
MEM 27.796875 1683471267.5919
MEM 27.828125 1683471267.6968
MEM 27.843750 1683471267.7982
MEM 27.875000 1683471267.9033
MEM 27.890625 1683471268.0036
MEM 27.906250 1683471268.1071
MEM 27.968750 1683471268.2124
MEM 28.000000 1683471268.3175
MEM 28.015625 1683471268.4227
MEM 28.046875 1683471268.5273
MEM 28.078125 1683471268.6319
MEM 28.093750 1683471268.7370
MEM 28.125000 1683471268.8422
MEM 28.140625 1683471268.9473
MEM 28.187500 1683471269.0507
MEM 28.218750 1683471269.1559
MEM 28.234375 1683471269.2583
MEM 28.265625 1683471269.3635
MEM 28.312500 1683471269.4639
MEM 28.343750 1683471269.5666
MEM 28.375000 1683471269.6706
MEM 28.390625 1683471269.7708
MEM 28.421875 1683471269.8760
MEM 28.453125 1683471269.9811
MEM 25.125000 1683471270.0863
MEM 25.140625 1683471270.1915
MEM 25.171875 1683471270.2966
MEM 25.203125 1683471270.4018
MEM 25.234375 1683471270.5069
MEM 25.281250 1683471270.6121
MEM 25.296875 1683471270.7131
MEM 25.343750 1683471270.8182
MEM 25.359375 1683471270.9233
MEM 25.375000 1683471271.0285
MEM 25.421875 1683471271.1337
MEM 25.437500 1683471271.2389
MEM 25.468750 1683471271.3440
MEM 25.515625 1683471271.4456
MEM 25.562500 1683471271.5507
MEM 25.593750 1683471271.6509
MEM 25.625000 1683471271.7560
MEM 25.640625 1683471271.8610
MEM 25.687500 1683471271.9661
MEM 25.718750 1683471272.0711
MEM 25.734375 1683471272.1763
MEM 25.781250 1683471272.2805
MEM 25.796875 1683471272.3848
MEM 25.828125 1683471272.4893
MEM 25.875000 1683471272.5944
MEM 25.890625 1683471272.6995
MEM 25.937500 1683471272.8046
MEM 25.968750 1683471272.9096
MEM 26.000000 1683471273.0147
MEM 26.031250 1683471273.1197
MEM 26.046875 1683471273.2249
MEM 26.078125 1683471273.3301
MEM 26.109375 1683471273.4353
MEM 26.187500 1683471273.5404
MEM 26.218750 1683471273.6455
MEM 26.406250 1683471273.7516
MEM 26.437500 1683471273.8567
MEM 26.468750 1683471273.9619
MEM 26.484375 1683471274.0670
MEM 26.546875 1683471274.1721
MEM 26.562500 1683471274.2772
MEM 26.609375 1683471274.3823
MEM 26.640625 1683471274.4874
MEM 26.656250 1683471274.5899
MEM 26.703125 1683471274.6951
MEM 26.718750 1683471274.8002
MEM 26.781250 1683471274.9053
MEM 26.796875 1683471275.0105
MEM 26.812500 1683471275.1110
MEM 26.859375 1683471275.2161
MEM 26.875000 1683471275.3212
MEM 26.953125 1683471275.4262
MEM 26.984375 1683471275.5313
MEM 27.031250 1683471275.6364
MEM 27.046875 1683471275.7415
MEM 27.078125 1683471275.8465
MEM 27.125000 1683471275.9516
MEM 27.140625 1683471276.0567
MEM 27.203125 1683471276.1618
MEM 27.218750 1683471276.2669
MEM 27.281250 1683471276.3719
MEM 27.296875 1683471276.4770
MEM 27.328125 1683471276.5792
MEM 27.359375 1683471276.6843
MEM 27.390625 1683471276.7894
MEM 27.437500 1683471276.8945
MEM 27.468750 1683471276.9996
MEM 27.500000 1683471277.1046
MEM 27.562500 1683471277.2097
MEM 27.593750 1683471277.3148
MEM 27.625000 1683471277.4198
MEM 27.671875 1683471277.5248
MEM 27.703125 1683471277.6299
MEM 27.734375 1683471277.7349
MEM 27.781250 1683471277.8357
MEM 27.796875 1683471277.9407
MEM 27.875000 1683471278.0458
MEM 27.890625 1683471278.1509
MEM 27.937500 1683471278.2560
MEM 27.968750 1683471278.3599
MEM 27.984375 1683471278.4642
MEM 28.031250 1683471278.5692
MEM 28.078125 1683471278.6743
MEM 28.109375 1683471278.7774
MEM 28.171875 1683471278.8824
MEM 28.218750 1683471278.9874
MEM 28.234375 1683471279.0925
MEM 28.281250 1683471279.1976
