CMDLINE /opt/anaconda3/envs/radixSortTesting/bin/python3.10 memory_benchmark.py
MEM 35.562500 1683396923.1369
MEM 35.578125 1683396923.2380
MEM 35.625000 1683396923.3431
MEM 35.656250 1683396923.4482
MEM 35.718750 1683396923.5532
MEM 35.750000 1683396923.6583
MEM 35.781250 1683396923.7634
MEM 35.828125 1683396923.8681
MEM 35.875000 1683396923.9732
MEM 35.921875 1683396924.0782
MEM 35.968750 1683396924.1833
MEM 36.015625 1683396924.2883
MEM 36.046875 1683396924.3934
MEM 36.093750 1683396924.4984
MEM 36.171875 1683396924.6035
MEM 36.218750 1683396924.7085
MEM 36.234375 1683396924.8136
MEM 36.281250 1683396924.9187
MEM 36.312500 1683396925.0238
MEM 36.375000 1683396925.1288
MEM 36.406250 1683396925.2339
MEM 36.468750 1683396925.3389
MEM 36.515625 1683396925.4440
MEM 36.546875 1683396925.5491
MEM 36.609375 1683396925.6541
MEM 36.640625 1683396925.7592
MEM 36.687500 1683396925.8636
MEM 36.750000 1683396925.9637
MEM 36.812500 1683396926.0642
MEM 36.859375 1683396926.1694
MEM 36.890625 1683396926.2746
MEM 36.937500 1683396926.3798
MEM 36.968750 1683396926.4849
MEM 37.031250 1683396926.5872
MEM 37.078125 1683396926.6924
MEM 37.140625 1683396926.7975
MEM 37.187500 1683396926.9025
MEM 37.234375 1683396927.0075
MEM 37.281250 1683396927.1126
MEM 37.328125 1683396927.2177
MEM 37.390625 1683396927.3227
MEM 37.453125 1683396927.4278
MEM 37.500000 1683396927.5328
MEM 37.546875 1683396927.6379
MEM 37.593750 1683396927.7429
MEM 37.656250 1683396927.8480
MEM 37.718750 1683396927.9530
MEM 37.750000 1683396928.0581
MEM 37.796875 1683396928.1631
MEM 37.859375 1683396928.2682
MEM 37.906250 1683396928.3732
MEM 38.000000 1683396928.4750
MEM 38.046875 1683396928.5801
MEM 38.078125 1683396928.6861
MEM 38.156250 1683396928.7912
MEM 38.203125 1683396928.8962
MEM 38.265625 1683396929.0013
MEM 38.312500 1683396929.1064
MEM 38.390625 1683396929.2114
MEM 38.437500 1683396929.3165
MEM 38.484375 1683396929.4215
MEM 38.578125 1683396929.5265
MEM 38.640625 1683396929.6317
MEM 38.671875 1683396929.7367
MEM 38.734375 1683396929.8409
MEM 38.812500 1683396929.9460
MEM 38.875000 1683396930.0510
MEM 38.921875 1683396930.1554
MEM 39.000000 1683396930.2605
MEM 39.046875 1683396930.3655
MEM 39.109375 1683396930.4705
MEM 39.203125 1683396930.5756
MEM 39.265625 1683396930.6791
MEM 39.328125 1683396930.7842
MEM 39.390625 1683396930.8892
MEM 39.453125 1683396930.9942
MEM 39.531250 1683396931.0988
MEM 39.578125 1683396931.2040
MEM 39.671875 1683396931.3091
MEM 39.718750 1683396931.4121
MEM 39.828125 1683396931.5172
MEM 39.906250 1683396931.6222
MEM 39.968750 1683396931.7273
MEM 40.031250 1683396931.8323
MEM 40.125000 1683396931.9374
MEM 40.203125 1683396932.0376
MEM 40.250000 1683396932.1427
MEM 40.328125 1683396932.2478
MEM 40.437500 1683396932.3528
MEM 40.500000 1683396932.4579
MEM 40.593750 1683396932.5629
MEM 40.656250 1683396932.6679
MEM 40.765625 1683396932.7730
MEM 40.843750 1683396932.8773
MEM 40.921875 1683396932.9774
MEM 41.046875 1683396933.0775
MEM 41.125000 1683396933.1825
MEM 41.218750 1683396933.2876
MEM 41.312500 1683396933.3911
MEM 41.406250 1683396933.4961
MEM 41.500000 1683396933.6012
MEM 41.625000 1683396933.7062
MEM 41.734375 1683396933.8113
MEM 41.812500 1683396933.9163
MEM 41.953125 1683396934.0215
MEM 42.046875 1683396934.1266
MEM 42.156250 1683396934.2316
MEM 42.312500 1683396934.3317
MEM 42.421875 1683396934.4368
MEM 42.562500 1683396934.5418
MEM 42.687500 1683396934.6469
MEM 42.843750 1683396934.7519
MEM 43.000000 1683396934.8570
MEM 43.171875 1683396934.9620
MEM 43.312500 1683396935.0671
MEM 43.515625 1683396935.1721
MEM 43.718750 1683396935.2772
MEM 43.953125 1683396935.3823
MEM 44.218750 1683396935.4873
MEM 44.546875 1683396935.5924
MEM 44.984375 1683396935.6974
